54;YRXJBR;ABZKLFOPSF;1346511330 Dell Way;;ZSYGVCE;WY;12401;US;1;ABZKLFOPSF@dell.com;1346511330;1;3487513878848404;2011/06;user3162;password;62;80000;F
55;AXLFQU;ACBGZAJIHS;7024495896 Dell Way;;EDXARBP;NC;46648;US;1;ACBGZAJIHS@dell.com;7024495896;4;3695223637856543;2009/12;user2887;password;21;40000;M
56;VGEBGO;ACBWRRIWIC;3256136307 Dell Way;;BKAXIQX;NJ;70079;US;1;ACBWRRIWIC@dell.com;3256136307;1;5914005704689771;2009/02;user1822;password;51;20000;F
62;NNUIRR;ACGWNNXHQX;5877188572 Dell Way;;MFGSZJI;WY;35718;US;1;ACGWNNXHQX@dell.com;5877188572;4;6723148691467941;2009/06;user9762;password;42;100000;M
64;FFGOVH;ACIYQYPHHI;9044879639 Dell Way;;EZWEARD;GA;24097;US;1;ACIYQYPHHI@dell.com;9044879639;2;6586597774177790;2009/04;user4268;password;79;80000;F
66;VOOUAI;ACKLQSRXAB;1384802236 Dell Way;;YFDBHAH;WY;20460;US;1;ACKLQSRXAB@dell.com;1384802236;2;8670015658717603;2012/11;user588;password;59;100000;F
68;BCIRTA;ACKUCAHJXS;6387801842 Dell Way;;ILYAVFA;TN;28187;US;1;ACKUCAHJXS@dell.com;6387801842;4;9890112339984628;2009/03;user7549;password;66;60000;F
70;AJIYBM;ACLGEXAFZJ;6194836735 Dell Way;;PPOIGRS;CT;47544;US;1;ACLGEXAFZJ@dell.com;6194836735;1;6443541800137610;2012/11;user3939;password;46;20000;F
71;DAHTVV;ACLLBIWQFT;5880426484 Dell Way;;OYDOOFK;WI;88726;US;1;ACLLBIWQFT@dell.com;5880426484;2;4480013030115515;2009/08;user6459;password;36;60000;M
75;OXNNTW;ACOQKLYKNA;1271351584 Dell Way;;WIMUYID;WI;40293;US;1;ACOQKLYKNA@dell.com;1271351584;5;4526037117466331;2009/08;user2121;password;52;100000;F
77;FIZXJV;ACQQDNMAKE;8173702204 Dell Way;;HQUWJZA;LA;10625;US;1;ACQQDNMAKE@dell.com;8173702204;5;2490007604938000;2010/11;user1290;password;33;80000;F
79;RUQXGT;ACRSHJLTWU;4332838926 Dell Way;;COYNLHC;NC;69147;US;1;ACRSHJLTWU@dell.com;4332838926;1;9510643584188076;2008/10;user9783;password;25;80000;M
80;GIZYEM;ACSQEIGNNX;9576285914 Dell Way;;BNAWJIV;PA;38613;US;1;ACSQEIGNNX@dell.com;9576285914;2;5531201165169478;2010/06;user5498;password;45;80000;M
82;OQHQLV;ACUZRLCSGA;3084201898 Dell Way;;REKUMQX;OH;88140;US;1;ACUZRLCSGA@dell.com;3084201898;3;2376202092505991;2012/06;user8217;password;47;60000;F
84;PBJDZA;ACVOCCKCNH;6347327366 Dell Way;;EGZBNLQ;HI;99473;US;1;ACVOCCKCNH@dell.com;6347327366;5;7611392918042839;2008/03;user3344;password;69;80000;F
85;OWZXHQ;ACYCKCXFYI;8536164774 Dell Way;;JSSOLOV;WI;78286;US;1;ACYCKCXFYI@dell.com;8536164774;1;9069202703423800;2010/01;user9075;password;87;100000;M
87;CFGEIK;ADAQDIYKAU;6444241634 Dell Way;;MRNOPYM;DC;55811;US;1;ADAQDIYKAU@dell.com;6444241634;1;3604313926771283;2009/05;user813;password;58;60000;M
88;KHJBWV;ADARDXYQHC;6676205482 Dell Way;;YKLRTQV;ID;20923;US;1;ADARDXYQHC@dell.com;6676205482;1;8199273735750467;2011/06;user3233;password;38;20000;M
89;ESIBSF;ADATGYDMLV;9128354326 Dell Way;;ZVWLYRK;NV;41326;US;1;ADATGYDMLV@dell.com;9128354326;5;5662215906661004;2010/06;user2831;password;41;60000;F
93;WIAJHC;ADFBFLGVKT;4304473639 Dell Way;;AXKBOGN;AL;78133;US;1;ADFBFLGVKT@dell.com;4304473639;2;2900047345086932;2010/09;user463;password;37;60000;F
94;WHSIUR;ADFILNYKKW;2585578940 Dell Way;;VSSVEPH;AL;34847;US;1;ADFILNYKKW@dell.com;2585578940;3;3266492069233209;2008/12;user241;password;58;20000;F
95;VONHAK;ADFODGNIIO;9062054578 Dell Way;;EBNEVEI;VT;10907;US;1;ADFODGNIIO@dell.com;9062054578;2;2361108585726470;2012/04;user4664;password;83;80000;M
98;IPDDGT;ADGZNOZOAC;3039754849 Dell Way;;XAOYXQO;CO;84062;US;1;ADGZNOZOAC@dell.com;3039754849;3;9809989731758834;2012/11;user4023;password;40;20000;F
100;DSROZU;ADIFAGXVLE;9819092436 Dell Way;;NKDMMCI;ND;82944;US;1;ADIFAGXVLE@dell.com;9819092436;2;9138455869164320;2012/04;user5003;password;68;100000;F
101;EVUXDL;ADJKDIKNOK;2402163629 Dell Way;;KVPKXZL;CO;14705;US;1;ADJKDIKNOK@dell.com;2402163629;5;1985716196708381;2010/06;user3934;password;23;80000;F
102;WHRQQU;ADKNZOKEHL;8752063699 Dell Way;;RJFSYLK;MO;68971;US;1;ADKNZOKEHL@dell.com;8752063699;4;9190159362275154;2010/04;user4410;password;62;60000;M
103;FOEFQN;ADMNDZALJL;3681961568 Dell Way;;AQPHNZG;OR;33974;US;1;ADMNDZALJL@dell.com;3681961568;4;1746449942700565;2010/04;user6265;password;89;80000;M
104;OXQBTJ;ADMPDGRMOP;5771723879 Dell Way;;UGDXNQO;NE;99350;US;1;ADMPDGRMOP@dell.com;5771723879;3;8500330315437169;2009/06;user9674;password;59;100000;F
105;TBIHFF;ADMTENLWVV;9497200876 Dell Way;;HHGCMVG;DE;17181;US;1;ADMTENLWVV@dell.com;9497200876;5;8824372060131282;2008/04;user1245;password;47;100000;F
106;NISQNU;ADNWUZKIDP;1576003103 Dell Way;;HROAGTQ;AK;72123;US;1;ADNWUZKIDP@dell.com;1576003103;4;7578661992680282;2010/05;user5984;password;42;100000;M
107;PRDXPX;ADPJHRRLVQ;9155106813 Dell Way;;PUGLXLG;MS;48234;US;1;ADPJHRRLVQ@dell.com;9155106813;5;5090698319952935;2008/03;user6641;password;39;80000;M
111;RKEUGE;ADSAOUQNHR;3278960858 Dell Way;;PGYRGZA;TN;85675;US;1;ADSAOUQNHR@dell.com;3278960858;5;3365974019747227;2009/10;user6682;password;75;100000;F
112;ZOUAOL;ADTKQPIRDI;7230843546 Dell Way;;PWQDJSH;DC;45482;US;1;ADTKQPIRDI@dell.com;7230843546;1;4014610878191888;2011/02;user8364;password;35;80000;M
119;CDGFWF;AEADILKAGE;5176288292 Dell Way;;USUPIIT;AL;51397;US;1;AEADILKAGE@dell.com;5176288292;3;6425734664779157;2010/02;user8458;password;56;80000;F
125;DFRGYB;AEHHEGFKOQ;5326901260 Dell Way;;FGYYWYE;CO;92138;US;1;AEHHEGFKOQ@dell.com;5326901260;3;8293624880257995;2008/12;user6987;password;44;40000;F
126;VAULVR;AEHRHCQTEB;1809745469 Dell Way;;EOSBUIG;MN;74514;US;1;AEHRHCQTEB@dell.com;1809745469;2;3828489264007658;2011/10;user8453;password;65;60000;M
127;OKBUGR;AEIIVGYYAI;3796721255 Dell Way;;YISUKUX;DE;83207;US;1;AEIIVGYYAI@dell.com;3796721255;3;3470446094404906;2008/06;user3536;password;19;80000;M
128;JGGSDP;AEIJHWDBDH;4879699862 Dell Way;;PTBCREF;IL;46384;US;1;AEIJHWDBDH@dell.com;4879699862;3;8009290348272771;2008/09;user6739;password;41;40000;M
129;USDPHZ;AEIRGYHUZX;7449261957 Dell Way;;KGXAFWU;CO;69645;US;1;AEIRGYHUZX@dell.com;7449261957;5;7803766577038915;2008/04;user5643;password;70;100000;F
130;FZVIGI;AEJCWFWDMI;2298533290 Dell Way;;IPDWALE;MO;72247;US;1;AEJCWFWDMI@dell.com;2298533290;1;1630146954208612;2011/01;user5825;password;19;100000;F
134;CCDCVH;AENBUCWVDN;7659344910 Dell Way;;RCBJTJJ;TN;30928;US;1;AENBUCWVDN@dell.com;7659344910;5;8155276870355011;2009/12;user2922;password;29;40000;F
136;NVHNBB;AEPOQOHIQM;4075591859 Dell Way;;SPDAXNX;DE;47802;US;1;AEPOQOHIQM@dell.com;4075591859;2;3299269405193627;2010/03;user2713;password;43;20000;F
137;FWRQBD;AEPUGWFJCM;5839641543 Dell Way;;BWVGPIP;KY;82809;US;1;AEPUGWFJCM@dell.com;5839641543;3;4040693156421185;2009/10;user5274;password;83;60000;M
139;GHDKWQ;AERWABPCDM;8503558785 Dell Way;;JVDMDXX;VT;33288;US;1;AERWABPCDM@dell.com;8503558785;4;5396213699132204;2008/12;user7736;password;28;40000;F
140;HDNZWH;AETBEZNEZS;1513486435 Dell Way;;PSMCRFJ;RI;40104;US;1;AETBEZNEZS@dell.com;1513486435;2;5840217979624868;2011/02;user277;password;43;100000;F
141;MMDRUZ;AEVWAAKEBE;4445705938 Dell Way;;BAKNASJ;WY;29744;US;1;AEVWAAKEBE@dell.com;4445705938;5;1873367438092827;2008/06;user4441;password;36;60000;M
142;UQMEXB;AEWTFBDLNO;1315562288 Dell Way;;FYFDRSK;MD;89924;US;1;AEWTFBDLNO@dell.com;1315562288;2;8244375143200160;2010/07;user4899;password;77;40000;F
143;HLAQUU;AEXDEHDLZI;6693498492 Dell Way;;VMVSDET;WI;83023;US;1;AEXDEHDLZI@dell.com;6693498492;4;3861955353524536;2009/06;user6077;password;78;80000;M
145;JNRFBI;AEXMZPTFMW;2164570541 Dell Way;;HELUUHB;ME;15587;US;1;AEXMZPTFMW@dell.com;2164570541;2;9891957347746940;2009/11;user2696;password;56;80000;F
146;LAQTXZ;AEXVJAGLZG;7023535971 Dell Way;;GFPSVAE;NH;41819;US;1;AEXVJAGLZG@dell.com;7023535971;4;2482198621612042;2011/10;user8312;password;84;20000;M
150;FIIWRA;AFAXRVZRQS;7217675840 Dell Way;;DEFPURE;RI;59419;US;1;AFAXRVZRQS@dell.com;7217675840;2;6172735567670316;2012/05;user9121;password;52;20000;M
152;WOJUUF;AFDLOZMLCQ;2893448398 Dell Way;;RGWPYVT;WA;94886;US;1;AFDLOZMLCQ@dell.com;2893448398;2;4719924091361463;2009/11;user1021;password;26;20000;F
155;BKUANE;AFEJABHPVF;2782687515 Dell Way;;SVOTEDN;NV;99759;US;1;AFEJABHPVF@dell.com;2782687515;2;2585989960003644;2008/11;user7296;password;43;20000;F
156;ALJQWC;AFEPFEDQMS;4734465700 Dell Way;;MFZYEBD;KY;14573;US;1;AFEPFEDQMS@dell.com;4734465700;2;5660945201758296;2010/10;user7345;password;88;80000;F
157;RIPLKP;AFEQHKEVSG;6708093540 Dell Way;;MNFRNFD;LA;96411;US;1;AFEQHKEVSG@dell.com;6708093540;2;8828035928308965;2008/06;user4241;password;48;80000;M
158;SMAOFB;AFFCTVBIMN;7813866502 Dell Way;;XZPKVYK;CO;78213;US;1;AFFCTVBIMN@dell.com;7813866502;1;3380625611636788;2011/10;user1212;password;57;40000;F
162;LFJGJX;AFJLUJAJAX;7408737945 Dell Way;;QXEYKIK;AK;24467;US;1;AFJLUJAJAX@dell.com;7408737945;3;9917686714325100;2009/09;user6560;password;68;80000;M
163;PBXRNK;AFKDONPPPB;7880361602 Dell Way;;IYGGQDY;ID;23534;US;1;AFKDONPPPB@dell.com;7880361602;3;4221504080574960;2008/11;user7118;password;90;80000;M
165;FLKKWL;AFKMJMXZCK;7909001233 Dell Way;;JXDVNWY;NY;63250;US;1;AFKMJMXZCK@dell.com;7909001233;3;8637936526909471;2008/11;user4287;password;87;40000;F
168;YZEBNZ;AFNIGHQPQR;7891823607 Dell Way;;QKAIVTH;IL;71084;US;1;AFNIGHQPQR@dell.com;7891823607;4;5818621176294983;2010/12;user3082;password;58;60000;M
173;LNMWEU;AFQEZDDIRN;3430798351 Dell Way;;FPEEVZE;NH;60355;US;1;AFQEZDDIRN@dell.com;3430798351;1;4918592069298029;2012/04;user4367;password;38;40000;M
174;YENIBG;AFQNEUMLXC;5762709330 Dell Way;;YHGMZNX;KY;46459;US;1;AFQNEUMLXC@dell.com;5762709330;5;6514431662391872;2011/10;user9091;password;19;60000;M
175;GGRUQC;AFQYJRYMIB;6036190723 Dell Way;;FVAXKJX;KS;54934;US;1;AFQYJRYMIB@dell.com;6036190723;3;3211065368261188;2012/08;user1288;password;64;20000;M
178;EBDPXQ;AFSBGGDUML;4166007294 Dell Way;;LXFQQWL;IA;58703;US;1;AFSBGGDUML@dell.com;4166007294;3;7263906084932388;2011/03;user4066;password;72;100000;F
181;RKSJUK;AFVKAIZAIS;7516111000 Dell Way;;ZUONGVZ;NC;65010;US;1;AFVKAIZAIS@dell.com;7516111000;5;7572481592185796;2010/12;user9695;password;71;20000;F
182;EVCHXB;AFWLXNENXT;7076221514 Dell Way;;UDLVTOR;MD;32760;US;1;AFWLXNENXT@dell.com;7076221514;2;6041661515831948;2009/07;user7451;password;44;60000;F
185;XLKEFZ;AFXQMMHVFR;8261508193 Dell Way;;LKOJTYK;MN;15567;US;1;AFXQMMHVFR@dell.com;8261508193;5;2669138757977634;2009/07;user9898;password;19;40000;F
186;EYZWPA;AFZKRONJSI;2574963092 Dell Way;;ZOREVFY;MN;83528;US;1;AFZKRONJSI@dell.com;2574963092;5;8900155428331346;2008/01;user5676;password;49;40000;F
187;GGBUGB;AGAJBTKTOQ;5714012707 Dell Way;;EMWDKHZ;IA;73733;US;1;AGAJBTKTOQ@dell.com;5714012707;1;1861826022621244;2012/12;user4418;password;80;20000;F
188;MNDQDM;AGAQIINSXQ;1089777751 Dell Way;;YQFJIAY;ID;70275;US;1;AGAQIINSXQ@dell.com;1089777751;5;1110464196652174;2011/03;user8743;password;59;40000;M
190;MNFLFY;AGCQXIFMID;8249451596 Dell Way;;ABTYZWW;WV;88477;US;1;AGCQXIFMID@dell.com;8249451596;5;4569184472784400;2009/04;user3102;password;79;100000;M
192;VAWCEX;AGDCPNPNJZ;1912388650 Dell Way;;ORQOHFO;CO;79369;US;1;AGDCPNPNJZ@dell.com;1912388650;2;1135459203738719;2010/10;user87;password;49;40000;M
193;DEXEHY;AGDKKIKJZI;1621556161 Dell Way;;PQZOOHA;MS;82111;US;1;AGDKKIKJZI@dell.com;1621556161;3;2043496867176145;2012/02;user6792;password;42;100000;F
194;HVKXDK;AGEEOWMRGY;1070482409 Dell Way;;JCHKGQW;AL;56177;US;1;AGEEOWMRGY@dell.com;1070482409;4;6488031529821456;2010/09;user8201;password;71;100000;M
198;DQIAAB;AGKJJUXIGL;7589554585 Dell Way;;ELZSBBE;ME;30271;US;1;AGKJJUXIGL@dell.com;7589554585;5;3089318568352610;2008/10;user6039;password;54;40000;F
202;QXESWY;AGMPETVQPM;6857110074 Dell Way;;DQHBZXK;NV;35031;US;1;AGMPETVQPM@dell.com;6857110074;2;6294180321507156;2008/02;user9699;password;44;80000;F
203;PLCUTM;AGMTQLKZWO;5088047748 Dell Way;;TTQWPJI;OR;57603;US;1;AGMTQLKZWO@dell.com;5088047748;3;4297322476748377;2012/09;user1499;password;71;60000;F
206;XEUVFV;AGQOKYTPVI;9224371663 Dell Way;;QWPNZLL;DE;39167;US;1;AGQOKYTPVI@dell.com;9224371663;2;9892640246544034;2009/06;user2603;password;41;40000;M
207;TAAIEB;AGQPKSVZPD;1844485956 Dell Way;;BQHXWZL;OR;60993;US;1;AGQPKSVZPD@dell.com;1844485956;2;3696108938660473;2012/06;user4184;password;54;80000;M
208;JLNDBP;AGQXAUJNOJ;8763293542 Dell Way;;BYLHJXT;SC;88410;US;1;AGQXAUJNOJ@dell.com;8763293542;4;6788871118798853;2010/09;user2348;password;24;100000;F
209;GGDTQJ;AGRBADJZES;6183708857 Dell Way;;CVYQFIT;AR;44797;US;1;AGRBADJZES@dell.com;6183708857;3;4018728672526777;2011/06;user9824;password;49;100000;M
212;XPZDXI;AGUHDNAJBV;2996103758 Dell Way;;WVSBVPS;FL;65245;US;1;AGUHDNAJBV@dell.com;2996103758;5;1465987782925367;2009/01;user9192;password;46;40000;M
213;LZVTRF;AGUJLIHXEK;2240636702 Dell Way;;OBPDEIV;AZ;50080;US;1;AGUJLIHXEK@dell.com;2240636702;1;9306497999001296;2011/08;user8780;password;78;20000;M
214;OKUUEB;AGVKGVUJVF;1969235124 Dell Way;;DAXZROH;LA;14671;US;1;AGVKGVUJVF@dell.com;1969235124;1;2521049773786217;2010/06;user905;password;56;20000;M
215;NWZJIK;AGWJYDBUUM;5298144405 Dell Way;;LIIFKUI;TX;80496;US;1;AGWJYDBUUM@dell.com;5298144405;5;1530583690851926;2012/03;user5206;password;24;60000;F
216;WERIED;AGWOEIBXLL;6940471152 Dell Way;;WOCTJVX;NC;15560;US;1;AGWOEIBXLL@dell.com;6940471152;4;1874581120908260;2009/08;user6664;password;31;40000;M
218;KVAXMC;AGXIDCWUAL;3064844433 Dell Way;;CWYBIPU;OR;86147;US;1;AGXIDCWUAL@dell.com;3064844433;2;2089321758598089;2012/07;user7113;password;57;40000;F
223;CJFXRE;AHBFEEQTGL;9364175542 Dell Way;;AVIDREN;AZ;18423;US;1;AHBFEEQTGL@dell.com;9364175542;2;2044662018772214;2009/06;user3882;password;51;40000;M
224;YODJZG;AHDWTTFQSE;4668196429 Dell Way;;WIXEBUU;VT;76527;US;1;AHDWTTFQSE@dell.com;4668196429;4;7245420803315938;2010/02;user7121;password;84;40000;M
225;AWSVGH;AHELCETQHA;1688815461 Dell Way;;QBYOWAD;OH;28865;US;1;AHELCETQHA@dell.com;1688815461;3;5527018054854125;2011/01;user6699;password;76;80000;M
228;DIWWLD;AHHMODYMNK;8214907405 Dell Way;;TGDWNUO;CT;16721;US;1;AHHMODYMNK@dell.com;8214907405;3;7482478656340391;2012/11;user2410;password;49;20000;F
229;BGIHRW;AHJAUGOALQ;8909316274 Dell Way;;RPLUHPU;MN;71397;US;1;AHJAUGOALQ@dell.com;8909316274;2;1535450336989015;2012/02;user2176;password;28;100000;F
231;RREJYP;AHKACCKUSC;9379436507 Dell Way;;LWHAVPC;IN;79366;US;1;AHKACCKUSC@dell.com;9379436507;5;4239922436885536;2010/01;user1810;password;54;20000;M
232;TCVXRM;AHLTIGGVEB;9662087634 Dell Way;;PAWNIQJ;VT;71723;US;1;AHLTIGGVEB@dell.com;9662087634;3;4359887575265020;2008/06;user9704;password;20;80000;M
233;WYYRNH;AHODPQOFKT;2343989202 Dell Way;;YYWQTZN;OK;89010;US;1;AHODPQOFKT@dell.com;2343989202;5;1209055519662797;2010/05;user3211;password;67;40000;F
235;AWFGST;AHOZWRPSTB;8498383354 Dell Way;;NWARHDQ;AL;58968;US;1;AHOZWRPSTB@dell.com;8498383354;5;8333739214576782;2008/07;user9579;password;28;20000;F
236;RAGNSY;AHPPOSLFHF;8667088362 Dell Way;;LTADNHF;MD;33074;US;1;AHPPOSLFHF@dell.com;8667088362;2;8977919084019960;2010/11;user3913;password;18;40000;M
237;ZWNKNO;AHQOVXEFNQ;4915425914 Dell Way;;GCNGPCS;CO;72449;US;1;AHQOVXEFNQ@dell.com;4915425914;2;6988090952858329;2010/01;user9576;password;25;60000;M
239;QREEAP;AHRTVDHSTD;6852249437 Dell Way;;FKTRUXD;MS;81688;US;1;AHRTVDHSTD@dell.com;6852249437;2;9987411529757084;2010/10;user769;password;53;20000;F
240;KJCWTE;AHSJRAGAKN;5560868668 Dell Way;;UHTEEIK;NH;18990;US;1;AHSJRAGAKN@dell.com;5560868668;3;6008123652078212;2008/05;user5075;password;53;60000;M
241;QNOCZM;AHULKOCIMH;8988660442 Dell Way;;DCVKPMX;LA;19770;US;1;AHULKOCIMH@dell.com;8988660442;5;2506691594608128;2008/01;user2269;password;72;80000;M
244;LULQCC;AHZJKIOPVE;8240753620 Dell Way;;KMEVMYN;AK;42037;US;1;AHZJKIOPVE@dell.com;8240753620;1;6331719169393182;2009/01;user8028;password;84;100000;M
245;EBDIDY;ACHQHAETWZ;3593208357 Dell Way;;ZLSIIJT;WY;80043;US;1;ACHQHAETWZ@dell.com;3593208357;1;3887392376083881;2009/07;user420;password;72;60000;M
248;LXJGDC;AIBTOBHBGT;6533686624 Dell Way;;ZTQUSQF;TN;11208;US;1;AIBTOBHBGT@dell.com;6533686624;1;3310271751135588;2008/09;user5411;password;38;60000;M
253;ZXKGTP;AIESSATTSC;8190992566 Dell Way;;OJHDUOH;AK;56304;US;1;AIESSATTSC@dell.com;8190992566;5;4861966798081994;2010/05;user8500;password;85;60000;F
257;VZGPDV;AIKWPXQSUA;5181008217 Dell Way;;SBQRHTP;IL;31666;US;1;AIKWPXQSUA@dell.com;5181008217;1;4341078743804246;2012/08;user1872;password;29;80000;M
258;RCIJUM;AILVGNISUA;2546583008 Dell Way;;HXCGYGX;TX;34127;US;1;AILVGNISUA@dell.com;2546583008;5;5814842203631998;2011/12;user2677;password;48;40000;F
260;ANEOUL;AINHNKZEUS;2628822562 Dell Way;;GTIVLOM;ME;65628;US;1;AINHNKZEUS@dell.com;2628822562;1;7812393420375884;2012/09;user9138;password;58;100000;F
261;HKZGYN;AIUNSPKNPH;5500987337 Dell Way;;HLGPYCT;WA;50439;US;1;AIUNSPKNPH@dell.com;5500987337;1;2617990415077656;2010/11;user8381;password;54;80000;F
262;WMMRUD;AIVESJXLPQ;7074710055 Dell Way;;YSBPMFT;CA;67431;US;1;AIVESJXLPQ@dell.com;7074710055;3;3019985233899206;2012/11;user6825;password;42;80000;F
263;VDHJMU;AIVMQXXYAT;5900028529 Dell Way;;MATMKON;NV;63844;US;1;AIVMQXXYAT@dell.com;5900028529;2;9184185634367168;2009/04;user6105;password;41;20000;F
264;DHYXZD;AIWLKDFZVB;5858133677 Dell Way;;RULQFTD;PA;93058;US;1;AIWLKDFZVB@dell.com;5858133677;4;6400963173713536;2009/10;user3742;password;20;60000;F
265;IFIEES;AIWWGJTGVE;3817767917 Dell Way;;MDZOMRP;GA;77225;US;1;AIWWGJTGVE@dell.com;3817767917;1;2401154825463891;2011/08;user2857;password;73;20000;M
266;XRHPLM;AIXBGVJFBG;6671544209 Dell Way;;UJJZNMC;NM;19528;US;1;AIXBGVJFBG@dell.com;6671544209;1;1157874885480850;2012/03;user1398;password;46;80000;M
270;YQVOTZ;AJAUZBYFOW;7071810956 Dell Way;;DZUORIM;NC;67869;US;1;AJAUZBYFOW@dell.com;7071810956;4;1136976864654570;2010/04;user219;password;54;60000;M
271;EWERLO;AJBGJOTFAD;2270497073 Dell Way;;DDSKAFR;MS;17304;US;1;AJBGJOTFAD@dell.com;2270497073;4;7693213976453990;2008/02;user5950;password;42;40000;M
274;WIXHFQ;AJFBNRETBU;6708918508 Dell Way;;ZBXLQLS;CA;95586;US;1;AJFBNRETBU@dell.com;6708918508;4;2870569008868187;2008/06;user6196;password;22;20000;M
277;WBNLVG;AJHLAJENUO;6306132881 Dell Way;;TCTJTCO;OH;56299;US;1;AJHLAJENUO@dell.com;6306132881;4;7178222683258355;2011/06;user2421;password;35;60000;F
279;AQXSCX;AJLNDYELVS;6720188936 Dell Way;;IMDUEZW;AR;21098;US;1;AJLNDYELVS@dell.com;6720188936;2;3564360663294792;2011/11;user5589;password;60;80000;F
281;CGBLPW;AJMFDGSWMF;9512738255 Dell Way;;WSHZSZD;HI;56992;US;1;AJMFDGSWMF@dell.com;9512738255;5;7399766098707915;2008/03;user7049;password;76;40000;F
