customerid;firstname;lastname;city;state;country;username;password;age;income;gender
2612;HWXLXV;DNPQYCIYWU;PTBYXHJ;NV;US;user6365;password;53;80000;F
2677;TKCHGU;DPPSVMXBIC;TDTTQBA;NV;US;user2584;password;53;100000;M
2765;YDJZYF;DTCYSFQOPV;ZJHCJMC;NV;US;user7628;password;85;100000;F
2786;ZDORJL;DTVJLOQAIS;JRBVQNK;NV;US;user8092;password;77;80000;F
3069;PRVCCD;EDTWNXYSWQ;IDWXNZM;NV;US;user7810;password;43;80000;F
3127;UQJXMX;EFPLAVDHOW;BCRFHUZ;NV;US;user673;password;80;40000;M
3175;NZPGVO;EHCDMQLTPJ;CLMSOGX;NV;US;user5651;password;83;40000;F
3390;WCHCMD;ENVQWJDOXE;TNRKXPX;NV;US;user8678;password;85;100000;F
3517;RDUZIO;ESVXRUBNCA;EPINQOL;NV;US;user4404;password;90;40000;F
3691;UTFHRM;EYRCIDMGTN;LXSOGQM;NV;US;user1543;password;57;20000;M
3713;KNKWUE;EZOBENWYIL;XPYHWPS;NV;US;user4529;password;57;60000;M
3732;ZHYUYJ;EZYYYSVGNJ;CAWCKHA;NV;US;user2951;password;32;100000;F
3740;WYIHQU;FAJOCKOVZM;YCWEBZM;NV;US;user7578;password;83;60000;M
4184;VZCNCK;FPEAEQPKCU;BDCAKCO;NV;US;user2882;password;88;20000;M
4248;YDZYKF;FQZORUVINY;HBBTYIC;NV;US;user9015;password;29;60000;M
4294;IPJJEE;FSNDARHMZY;UCBDBID;NV;US;user4859;password;28;100000;M
4367;AUKYPJ;FUUJOFKRGB;HKWQXQK;NV;US;user7530;password;48;20000;M
4381;NLJOPT;FVDLGQKYEI;LZVJNNL;NV;US;user9609;password;43;100000;M
4450;NDHEPC;FXMEWECLKL;IRJSUOG;NV;US;user3768;password;82;20000;F
4556;JNMGAL;GBZGGFCUCL;XIHLJAY;NV;US;user8516;password;52;80000;M
4569;HCEHET;GCFEPYFVCS;DTBZCUU;NV;US;user1060;password;18;80000;M
4718;HPNWMP;GHLLUIWVZR;VMFPOIM;NV;US;user4041;password;46;20000;M
4897;ITESVR;GNYFERIGGA;DIXBQKI;NV;US;user1911;password;65;60000;F
4920;JFTHJY;GONJUHOALG;GIJMLVR;NV;US;user4443;password;19;40000;F
5138;ALXMOJ;GVQSAEVCWS;IHPTMKQ;NV;US;user1054;password;29;80000;F
5182;BXQDSZ;GXKLHLHLOB;JVMPKIZ;NV;US;user2771;password;19;80000;F
5299;QBUCQG;HBFTHMATLT;CBEINSP;NV;US;user2440;password;43;40000;F
5432;SXZJZY;HFXDEFIGSN;IFZORIL;NV;US;user1777;password;43;100000;F
5468;SGOGHM;HGTYWOUMUM;PRWMMUD;NV;US;user3349;password;71;100000;M
5611;DEKUIQ;HLDMENIHAJ;VOEGNJR;NV;US;user7842;password;22;40000;M
5751;OERYOI;HQCCYHUPSF;PHSKCEF;NV;US;user451;password;36;40000;F
5911;QKEWTK;HVXBJQUUFT;KCIPFDW;NV;US;user3182;password;74;80000;M
6027;HRJOIA;CHDIZHAWHJ;HMZYHOL;NV;US;user6769;password;63;80000;M
6280;QLNRVB;IHEVIOLQQV;YSHLABV;NV;US;user9327;password;45;40000;M
6510;VIOVTF;IOHLAXYRZP;HAUIVRX;NV;US;user9570;password;20;40000;F
6683;MWOQYD;ITVPXJVNAR;VFOUNRU;NV;US;user4724;password;90;60000;M
6861;UXKUNS;JAPGXVQIKI;NOPMXSG;NV;US;user298;password;28;80000;F
7014;CVSZFK;JGGIRZXQSL;BFXUAVC;NV;US;user4766;password;57;80000;M
7114;DIMSOQ;JJSJFMWEDX;IABEEQC;NV;US;user353;password;27;80000;F
7230;OREUGZ;JNFOENYXCG;ILUPAMQ;NV;US;user9055;password;74;60000;M
7314;QHEPQF;JQEICPMOEB;RQXYTYO;NV;US;user8897;password;45;80000;F
7622;HKZECH;KAHPSPJPLY;UEJWHVF;NV;US;user3247;password;18;100000;F
7731;NVGVKO;KEEIXZDWRT;WCYABKK;NV;US;user8981;password;29;40000;F
7857;RAWCCI;KIMRIDCILE;MXNEIRO;NV;US;user6292;password;49;60000;M
7935;FHHMUS;KLNTWLCLWY;TQEUXPX;NV;US;user4253;password;69;20000;F
8049;BPOJWZ;KPODYWNIOF;FSWIQOD;NV;US;user7932;password;51;20000;F
8121;ZOASEU;KRUIIPFLBY;VOOQUNM;NV;US;user8109;password;33;20000;M
8462;AHUZIH;LCXNFWOUXX;VQJEOHL;NV;US;user1314;password;82;80000;F
8588;VYCNRS;LHLRFKKDWW;ZCRFPSH;NV;US;user6555;password;40;40000;F
8704;LGDDOA;LLKJKTTXUK;KLXNZVJ;NV;US;user72;password;27;60000;F
8739;MHYHKA;LMMYXLKVQR;PHQTAHQ;NV;US;user5945;password;57;100000;M
8742;SJTSYS;LMQPPCIDJR;EOORIKS;NV;US;user6977;password;32;100000;F
9251;OGSLOZ;MDOJRIRYXA;FXVBMZH;NV;US;user1743;password;56;40000;F
9361;AHPNCC;MHEOZWGIYZ;HUGAUWV;NV;US;user4745;password;76;40000;M
9411;SNGHNC;MISVASRTNB;LGHPRRU;NV;US;user6608;password;34;60000;M
9584;PZPWTB;MOFMEKAQSD;IQDFWJI;NV;US;user1731;password;42;80000;M
9763;DEYDOO;MUXCWPCDPB;JJPQHSP;NV;US;user4558;password;45;60000;M
9931;GKMQYK;NAMNIDRCFU;SYLWCGC;NV;US;user3085;password;76;100000;M
10033;ANJNAN;NDQNINBYIP;AXOUMNW;NV;US;user2242;password;19;20000;F
10034;EDRCHE;NDQRQRTVFB;RKNUNTX;NV;US;user2767;password;42;20000;F
10068;QVHQPK;NEUTTXZYBJ;WNCZIMK;NV;US;user5753;password;23;100000;F
10084;RGFRSM;NFCSRDNMRC;HQBIPMO;NV;US;user7901;password;54;80000;F
10093;IRLNGQ;NFKMVFOFDE;UIEZYVK;NV;US;user7144;password;50;60000;F
10153;DIOMDG;NHGCBMYEAW;RNMSYCW;NV;US;user8068;password;26;40000;M
10182;RYLOLF;NIHCQTYLGN;REYAVMN;NV;US;user1584;password;27;100000;F
10210;HDBUKH;NJECDQWPGN;MSAGWRJ;NV;US;user3350;password;71;80000;M
10319;ZCXZNQ;NMSRSELPXH;HJPVPLD;NV;US;user361;password;71;40000;M
10603;PQYYXQ;NVHDTSSWYR;MHEMBVH;NV;US;user2599;password;39;100000;F
10663;MKKGGM;NXGLEPTFPS;UHITWND;NV;US;user762;password;59;40000;F
10688;DIMHPR;NYGAFOUUKM;CCKXGBC;NV;US;user8771;password;45;80000;M
10899;MSKWBH;OEWMDWDXUZ;DVRNRPL;NV;US;user8378;password;56;80000;M
10972;WMWCDB;OHDWDIGHVV;XCQLPNV;NV;US;user5779;password;21;100000;M
11136;HHUHRN;OMULEPYQXG;JADWGGE;NV;US;user730;password;81;80000;F
11258;LJNYHI;OQJEXIRFLJ;WTKDIZF;NV;US;user5727;password;79;60000;F
11333;ZEADHJ;OTBYWPDLSZ;LKZCCGG;NV;US;user8579;password;80;60000;M
11340;MHCAAF;OTJNEJUQHY;AZCRZFK;NV;US;user6969;password;65;20000;F
11352;WWLYZJ;OTVNIRDTHF;FDVIBLI;NV;US;user532;password;64;100000;F
11377;WQDMDI;OUQWPGFQZI;KVUGYOK;NV;US;user5621;password;63;20000;F
11554;FQYDUU;PABBWSFPXV;YQWBZUV;NV;US;user2998;password;39;40000;F
11580;NYYUWU;PBAMMUUIRK;HISCOPA;NV;US;user1915;password;68;40000;F
11624;WXSFVI;PCKVBGWCMV;ZRDEINI;NV;US;user4021;password;33;100000;M
11863;ZUSTMA;PKUDQGSJKP;KBLNEQQ;NV;US;user7079;password;45;20000;M
11928;MPFDJI;PMPYIBSWXY;IHEOXEB;NV;US;user2543;password;54;40000;M
11940;KXUKTW;PNCILFXHYQ;TDTSSPH;NV;US;user4826;password;78;80000;F
12001;HAQWON;PPNDKCBFSV;VXVNLOA;NV;US;user3415;password;79;80000;F
12046;SHLKKO;PQWWRDUOSV;RYLKSAJ;NV;US;user6205;password;78;60000;F
12125;IRUHHG;PTJEVLOMQQ;ROFKSFL;NV;US;user9630;password;30;40000;F
12271;GFRMVQ;PXRXFAOWJZ;BUPYRVX;NV;US;user2671;password;78;40000;M
12296;TWMSOB;PYSIBPCOXN;HJAQTDK;NV;US;user5376;password;56;40000;F
12312;YJKCCC;PZJXZFZESI;OPQHFCR;NV;US;user5365;password;52;100000;M
12350;DAJPTE;QAPHZSCLCJ;PXBRVCD;NV;US;user7068;password;30;20000;F
12805;KZPYAZ;QQFKGYXGHR;BWWYWPB;NV;US;user1120;password;54;80000;F
12844;NYIQRF;QRLWMIFGXM;IJNOWBO;NV;US;user2481;password;28;80000;F
12931;FXJILA;QUIMDJZHYU;VBBGPEM;NV;US;user6279;password;26;20000;M
13106;CAMIIN;RAITQZKZXM;PSDKEJC;NV;US;user7259;password;26;60000;M
13110;TOXRGM;RALMNNSWWY;BVHNOOY;NV;US;user1812;password;59;40000;F
13184;PJEFEE;RDEOWWUOOU;NYWHLBL;NV;US;user3636;password;87;20000;M
13215;DXEMYC;REAMHCJHYD;JNEBYVR;NV;US;user375;password;18;80000;F
13257;DMLFHJ;RFWNNENSOP;FQUUTMF;NV;US;user3429;password;64;40000;M
13341;JYBCUR;RILNSKDNGH;QVRQSUH;NV;US;user5216;password;33;40000;M
13380;IAQZKC;RJZZYULHNW;AUEOYNE;NV;US;user8353;password;42;20000;F
13410;HICRPV;RLIIWMNKBU;LQOHEZN;NV;US;user8797;password;86;60000;M
13421;GYLKMX;RLSJFEKCFL;ONKYYLR;NV;US;user1804;password;69;40000;F
13434;WVZTXZ;RMEVXCQGQF;SIIGBQF;NV;US;user7;password;52;60000;M
13568;BYLXIL;RRCTTIYSPH;TSWPNQZ;NV;US;user4397;password;68;100000;M
13678;XLNZBB;RUNKKVHHWD;XLYSGZE;NV;US;user8343;password;76;20000;M
14102;HNWWEF;SIGPTKWPRH;LEVZLZJ;NV;US;user3789;password;25;100000;M
14211;AQOFZQ;SMQPAGOTZY;QOZPFOR;NV;US;user931;password;23;80000;M
14214;AYGVGE;SMSKOAYJRA;GWGCZLJ;NV;US;user4510;password;66;20000;M
14270;ZIKEMK;SOOGKNPVKE;USAKLRV;NV;US;user4530;password;28;40000;M
14401;KMZBPZ;STEBLNDGHO;RTYDHLH;NV;US;user3633;password;21;100000;F
14543;VZFDWV;SXXORNVIWR;HVZWFBW;NV;US;user1545;password;54;20000;F
14555;TZXXEB;SYLEVRCEVL;PZRLULZ;NV;US;user3523;password;20;80000;F
15148;FFKNPI;TTHEQPPSNH;PBUMOJU;NV;US;user7996;password;69;80000;F
15181;PFYGNL;TUPZENCICW;SSBDPJQ;NV;US;user7987;password;53;80000;F
15255;NNRFRS;TXOAGOTYID;VOMZCEZ;NV;US;user8253;password;18;20000;F
15414;LVCODK;UCTDLIYQWF;JYTLIJX;NV;US;user5153;password;26;20000;M
15418;FOFROO;UCUVECVETS;SABVITF;NV;US;user5748;password;88;100000;F
15520;VGCYLF;UGFCTKZAJD;AKTFSVR;NV;US;user904;password;52;60000;F
15559;JVZNPW;UHKHZLXEBB;GKFLNGN;NV;US;user6090;password;41;20000;F
15581;ICZEMP;UHZZZYJHNL;FOFUAVO;NV;US;user2219;password;18;100000;M
15617;GLPWDN;UJIEBFUCKO;EJXJVHW;NV;US;user6309;password;79;60000;F
15653;RYLPEH;UKRLMRNJUK;RVULBFN;NV;US;user530;password;68;20000;M
15690;WWNKEX;ULZGJNPUED;VMODLHX;NV;US;user4481;password;60;100000;M
15731;PLCOWI;UNGLDHAMLZ;SPJDXDQ;NV;US;user7301;password;26;80000;F
16040;IQNQTZ;UXMBWZYGBY;XMRFLOC;NV;US;user8961;password;70;80000;F
16263;ERHFDF;VEKHASYELR;MCRDCJC;NV;US;user1758;password;46;60000;M
16310;ZXTGLK;VFVBFMKHSO;IFXYSUH;NV;US;user2396;password;69;40000;M
16393;BOIIEA;VJHQQKAJLF;IODNRAR;NV;US;user5834;password;48;60000;F
16436;HVFVXY;VKLACIUEHQ;PHXJEPL;NV;US;user9026;password;74;80000;F
16574;VZNXGP;VPGEVBXDNX;OTSMWAU;NV;US;user9503;password;90;20000;M
16757;AYMQCZ;VVLBWJOXRA;DTDOEIJ;NV;US;user7142;password;67;80000;F
17170;DKLIZR;WIOLQGQBDM;NFUGBHN;NV;US;user3324;password;37;20000;M
17261;SETKJG;WLSJTMFRBI;ZBAZPXQ;NV;US;user4446;password;82;40000;F
17267;DWALYV;WLYYYNKJSD;LJOYLNZ;NV;US;user6618;password;22;100000;M
17342;EZSSWD;WOTKPVOHYL;OTGIHWL;NV;US;user5387;password;43;60000;F
17346;STPSMC;WOWQKNLTLE;MEYCTSB;NV;US;user7160;password;51;60000;M
17476;NPEMTW;WTLBKURHSK;PUYWEYD;NV;US;user2753;password;37;60000;F
17505;EVPOLW;WUFNEVXXRV;IMUPPUU;NV;US;user9415;password;31;20000;M
17582;YEYSIU;WWLORKEBJX;BYQZJRI;NV;US;user6710;password;37;40000;M
17600;YOJUSW;WWUESOCCOM;PCZKVZA;NV;US;user5032;password;19;80000;M
17758;FSODYZ;XCOGMVLEGJ;FHTVZJG;NV;US;user1683;password;74;60000;F
17783;WWNKKX;XDNAOECNLV;NVTTUWV;NV;US;user3657;password;47;20000;M
17829;VMFWCV;XEWHOUOGTF;JMTVRHS;NV;US;user2320;password;74;100000;M
17905;IJCMFB;XHGWGIXWQR;CPDFWWQ;NV;US;user1643;password;80;40000;F
18040;UTMHAH;XLQBXUTEEL;VDSITNH;NV;US;user7543;password;54;40000;M
18066;USUNGB;XMGPVDYUSY;VDVWSQD;NV;US;user6178;password;26;20000;F
18139;BYZHHE;XOHZSWPGKW;QLZNGBO;NV;US;user4506;password;62;40000;F
18230;DEZYXA;XRONOPRWDT;FNEZDGI;NV;US;user9852;password;82;20000;M
18395;BKPMZB;XXOLDAJOES;XEBGPPH;NV;US;user2165;password;19;60000;F
18421;GVCWWS;XYQDZWLXSK;QQVPVYB;NV;US;user1446;password;26;20000;F
18601;FDHSEN;YEQKCUYPEW;HFAKNKO;NV;US;user8633;password;23;20000;F
18604;HZUQDU;YETHQLAPNG;YYOHMRR;NV;US;user8114;password;44;100000;M
18735;PJTRNI;YJIVIXOUDH;HWSNMIX;NV;US;user2012;password;86;100000;M
18812;QDZBEN;YMDAMXDASO;KGESGPD;NV;US;user1332;password;72;80000;M
18891;IZOVIP;YONESWESTE;NCQWZPN;NV;US;user3059;password;90;100000;M
19028;OTUMAJ;YTNUTYJFQY;YKIALKS;NV;US;user7343;password;73;60000;M
19108;GJXNLG;YVVQAFFIGG;FVDSFVV;NV;US;user5781;password;49;100000;M
19120;KDGBEE;YWCWNWRLOC;ICWEAOQ;NV;US;user8468;password;27;60000;M
19632;VEHRAZ;ZMYLKVLNZA;KEZPGXL;NV;US;user2030;password;37;80000;F
19804;CAXRCT;ZTHWFGLTON;EKUJXNG;NV;US;user1853;password;37;80000;F
