customerid;firstname;lastname;city;state;country;username;password;age;income;gender
1851;QDGRUC;CNYOGHQMIU;VTXOWAU;IA;US;user9751;password;36;40000;M
1866;VOEFGT;COHUEPWEAC;XTUAUJG;IA;US;user8367;password;29;80000;F
1878;WZHIYS;COPUNRKIAX;FAJNLCL;IA;US;user1226;password;47;40000;F
1901;HNUQXD;CPLFRURWHO;JLXBAOP;IA;US;user6293;password;19;80000;M
2096;IPIKAG;CWJHKYMBQF;YEVGXGS;IA;US;user4615;password;72;40000;M
2106;LYYEYT;CWRZYWBSOK;UCNDPJV;IA;US;user2214;password;55;40000;M
2149;SESTDX;CYFUWPSPNJ;XHHOWEG;IA;US;user5762;password;51;60000;M
2313;OESHUC;DDTXDHIUBS;SWPGBHL;IA;US;user4312;password;20;20000;F
2354;KLQURI;DFKRBMQLXA;JHSOTMQ;IA;US;user2315;password;31;60000;F
2380;ZGGOTB;DGGLOUVMTZ;FCZUGXT;IA;US;user2916;password;46;80000;M
2471;PLHDCI;DJOMZEFQRA;ZOQRADE;IA;US;user3655;password;43;80000;F
2548;DUCWHB;DLUDJURRWW;TFQNVND;IA;US;user5550;password;64;20000;M
2601;LMMOWT;DNKGFLMDKR;GBEFYWM;IA;US;user7084;password;53;40000;M
2626;DIDDSK;DOBKXVFMFF;BTTNGUK;IA;US;user1599;password;31;100000;M
2779;JPOJJK;DTPZELBEXH;DPHEUUJ;IA;US;user2795;password;50;40000;F
2875;GNTCJB;DWVEIMZOIE;HVTDNTP;IA;US;user8878;password;88;60000;M
2995;ACUTZG;EBFSQEGOES;YLGGOMB;IA;US;user9913;password;33;20000;M
3090;PKOIBL;EEPGAXLTRK;MZGOWTR;IA;US;user5001;password;68;40000;F
3170;PQWNXN;EGWEBCTQGT;TQYCUCB;IA;US;user3500;password;69;40000;F
3193;OXXBKM;EHRWPWDPZU;QIPWHWD;IA;US;user6843;password;45;80000;M
3369;VAWNTY;ENKVMENABF;NIVELCD;IA;US;user2766;password;40;80000;M
3395;AWYZWL;EOBOGFVSXH;QXDTCTZ;IA;US;user1052;password;64;80000;F
3453;SYYAPS;EQBDSAOIGH;ERCFPUP;IA;US;user5921;password;54;60000;F
3537;XBXRSM;ETHWYAHOWP;TXAAFZG;IA;US;user3579;password;21;20000;F
3591;BGCCCI;EVBUGSOSQW;IFJSVTH;IA;US;user8626;password;30;20000;M
3632;OYYKYH;EWICXYAWOM;SKIBLPI;IA;US;user8096;password;43;100000;F
3808;LXVRIG;FDBHKRPFZJ;OKVCYWL;IA;US;user2478;password;54;20000;F
3824;PBAEIT;FDIXRKSHMC;NOFHGAH;IA;US;user7960;password;32;80000;M
3848;XHAOTB;FDUPAQWYAJ;UUBPORC;IA;US;user9811;password;64;80000;F
3969;OIIVCQ;FIAGULQRBW;JXIMZVZ;IA;US;user5143;password;61;20000;M
4095;KHHFYF;FMOFZMLLGZ;KMGIHHU;IA;US;user8804;password;43;60000;M
4205;ARJRUF;FPWJOUPSZW;VLOEYIW;IA;US;user2006;password;89;100000;F
4373;DVKLJA;FUYRFQRGSO;SAWSGMX;IA;US;user1919;password;71;40000;M
4404;WMXZZQ;FWALXKUCPY;ESFSONQ;IA;US;user9889;password;34;40000;F
4455;EYXRES;FXRIPCGRJN;JIRRSSH;IA;US;user3869;password;27;80000;M
5217;LEVCMH;GYMTGTUQPJ;VWWENNU;IA;US;user7843;password;19;20000;F
5230;PUFINP;GYTUUIGGRI;QESURDV;IA;US;user940;password;85;60000;F
5270;QKEPGG;HAJRVBPRRJ;XCPVQUM;IA;US;user7258;password;82;60000;F
5644;TYBOXL;HMCHCWUIFE;TIYNAVD;IA;US;user8007;password;66;40000;F
5835;SLTFZZ;HSRLFEDIMT;JUIVIZY;IA;US;user7902;password;58;100000;M
5910;RIKUIA;HVVNCNUTDC;DSKWJKH;IA;US;user4514;password;72;80000;M
5920;RLIIAK;HWGPUIKAOZ;MTQSJHF;IA;US;user701;password;42;40000;F
5979;NXYNNF;HYNLOCDHUM;YNDIYDZ;IA;US;user7248;password;32;100000;M
6114;KXBGMJ;ICCIXDDCYF;VMHOHRJ;IA;US;user3455;password;51;40000;F
6245;MLEZGF;IGAPHFPFRU;EUIDESQ;IA;US;user6349;password;69;20000;M
6319;VTKCAB;IIGFDOACUX;GUWHYUG;IA;US;user5304;password;58;60000;F
6501;WHYLFG;IODRXDYRUS;WCZFYXX;IA;US;user6511;password;36;100000;F
6521;BTOIQC;IOPYTSTSQK;ENHNBWC;IA;US;user5793;password;33;20000;M
6641;QVQHLY;ISPJRPGTPU;ASZRDTU;IA;US;user5772;password;52;20000;M
6660;WLJGRK;ITAIZWBFHL;LSMMBKU;IA;US;user1293;password;22;80000;F
6774;EVCKZB;IXJSZKHELA;SVNKNXE;IA;US;user1297;password;83;20000;M
6888;MBZCWO;JBKKYNXWCR;PONPJEZ;IA;US;user9504;password;31;60000;M
7126;IEJDIH;JJYLBTJXPF;GHDUXTN;IA;US;user3807;password;80;80000;F
7167;SBFTUE;JLGWABWJZD;MFBDIVL;IA;US;user5370;password;21;40000;F
7241;RQJYSG;JNRWUTJYYP;SOBXQVG;IA;US;user8042;password;36;100000;M
7388;EKMUZS;JSREGZTSHB;XWTLSOP;IA;US;user4810;password;60;80000;F
7419;ULSXCY;JTRCXEVXAR;QFCTYHM;IA;US;user9842;password;61;80000;F
7597;FSMKHY;JZRDKQETED;YZGXQBT;IA;US;user2162;password;24;100000;M
7599;DEWIVZ;JZRVLZTVYE;XPCEBNZ;IA;US;user6245;password;69;40000;M
7775;HUEUHS;KFSDVZFFHO;EITYVMW;IA;US;user4748;password;69;40000;F
7930;EOGSHP;KLJLJRTLWB;HXPTTRS;IA;US;user2398;password;50;80000;M
7969;CYTMRI;KMTNKFRJIV;IRYJHEE;IA;US;user6506;password;43;20000;F
8127;DQDMUD;KSBCOHQYJQ;UMBCNSK;IA;US;user2952;password;37;100000;M
8146;HOVWOM;KSRWCJQVJQ;UYVIFIV;IA;US;user7041;password;73;60000;F
8246;XQJQBV;KVJYQHSETR;UIZTUPA;IA;US;user4222;password;34;20000;M
8412;WAQNSU;LBBMXTWBKU;BUUTROX;IA;US;user4433;password;27;100000;M
8420;UYTVTR;LBGRIGWIAW;CBXLAQO;IA;US;user6194;password;35;80000;M
8453;LPAIIE;LCNDXLFHVJ;RSFDEIX;IA;US;user3605;password;44;60000;M
8484;NXVSDD;LDRNWJUUBX;JKGLIIM;IA;US;user2834;password;68;40000;F
8509;IXVDWF;LEGIISIDFC;IHOCBEW;IA;US;user9790;password;31;60000;M
8656;TFGROK;LJRJHUOLZL;TILJTPR;IA;US;user6404;password;54;100000;F
8674;CNJRAQ;LKDPKBDCMJ;EXVMOWZ;IA;US;user2327;password;31;100000;F
8691;UQJBKW;LKWPCIFEQX;UHQNFSU;IA;US;user7584;password;73;80000;M
8779;WYWDVT;LNUVAOKDCJ;GOYVZUN;IA;US;user5179;password;60;40000;F
8932;CVNCYU;LSOKZCIADS;IPYJAVG;IA;US;user3835;password;72;100000;F
8959;YOHRZH;LTULGOPHDV;PKYVGBR;IA;US;user5832;password;35;20000;M
9153;BNWFEU;MACJMSDNYF;KFSTCGV;IA;US;user5662;password;75;100000;F
9165;CFCIEL;MAQDMPBTOF;MSPLZRW;IA;US;user509;password;30;40000;F
9749;APNRAR;MURMJSOSHB;MGFCEAE;IA;US;user8049;password;77;80000;M
9941;ZBIPXN;NATCGJJKLC;DTPERIK;IA;US;user3471;password;57;100000;F
9968;LHCVHR;NBICHNWMAI;OGKIOUG;IA;US;user5897;password;81;60000;M
10106;ZKHLVN;NFVFTYFMDO;QTQPAJQ;IA;US;user7191;password;38;100000;F
10140;IYNWHJ;NGVBQHOINJ;HMDKJLZ;IA;US;user4787;password;75;100000;F
10241;EBWXPQ;NKHVCPDVYK;SDBBDYG;IA;US;user8538;password;44;80000;M
10317;BUAXSK;NMQNXTNAQW;ITUJVDF;IA;US;user997;password;53;60000;F
10395;KFCOLV;NPCVFQEORX;ONYWIMW;IA;US;user7503;password;66;40000;F
10478;MQOQAY;NRMXWIHEOR;JOBOXHR;IA;US;user5290;password;46;60000;F
10483;AZWULH;NRQOWFQCYC;GLFQHTE;IA;US;user7968;password;41;100000;M
10636;XBVIJP;NWOPJRQKAD;TSZPCCY;IA;US;user3550;password;76;60000;F
10740;LEQKNS;NZUIXSFHRY;ZUVHQVX;IA;US;user4141;password;89;80000;F
10813;IFTSTC;OCMZYDNJQC;FDKWPHB;IA;US;user2429;password;35;80000;F
10818;MGEZMX;OCPCDLRVTX;PZOJDRF;IA;US;user4863;password;60;40000;F
10824;EYSZTI;OCUIRPZJMN;ANFCICW;IA;US;user7349;password;75;20000;M
10846;BPUUCT;ODNQJBELKN;HHZPVHH;IA;US;user4753;password;46;20000;F
10880;SPQPEU;OELVUADQQH;YJGWBGR;IA;US;user3952;password;55;60000;M
11042;ITRSHX;OJNVYWIHEU;KOEWNKA;IA;US;user4788;password;28;40000;M
11110;EABGPQ;OLWJPWAOUF;JSELOHS;IA;US;user9753;password;21;40000;M
11280;QVBKZH;ORGXKKKGFI;DGXOJPR;IA;US;user5952;password;61;80000;M
11293;LTPFEU;ORSUDHUWPH;WSTUHRK;IA;US;user2548;password;20;60000;M
11307;HJJLQZ;OSEQRLRQYZ;GCERJST;IA;US;user4148;password;80;80000;M
11421;SKULRB;OVWOIYIDDL;IQIDDJY;IA;US;user4858;password;56;20000;M
11465;QAEMDS;OWXWIRXUHQ;MKGLGQJ;IA;US;user1921;password;26;40000;M
11484;YWANPR;OXLHIIBOFY;QINSYXJ;IA;US;user3823;password;59;40000;F
11708;OINEQO;PFHXPMALQL;HHVNYZA;IA;US;user9905;password;61;100000;M
11895;VAFAUO;PLTWZDCRKW;OZHJAIN;IA;US;user9373;password;22;40000;M
12058;ZBPKIG;PRHDVFYNHI;OPTYKMA;IA;US;user9251;password;54;100000;F
12138;JDNMZA;PTRIETIKVS;VWUUQEZ;IA;US;user8756;password;53;80000;M
12210;DIXBRY;PWBCTVYSTF;ZPLDEBJ;IA;US;user4644;password;80;60000;F
12542;VSRGUF;QHOVKQKSSI;NGBZFYH;IA;US;user7107;password;23;60000;M
12693;PMWUWV;QMJDNBMPKN;WDNSEBG;IA;US;user3409;password;35;60000;M
12760;EUASOA;QOINDZDHPV;CFNGYLB;IA;US;user7326;password;74;80000;M
12815;BGRGJP;QQMIESAZWS;RQADIYJ;IA;US;user6565;password;35;100000;M
12858;KWZASZ;QRYIMJUWZR;PRBKCHW;IA;US;user6694;password;58;100000;F
13129;JUJOJT;RBBMPBDEBZ;RYTLIEO;IA;US;user6513;password;67;100000;M
13227;PBKKFW;RENOJXUPRT;OLCJXFZ;IA;US;user2323;password;43;60000;M
13239;LRFWMD;RFBLQQUGBM;GLYTNLP;IA;US;user4631;password;57;80000;F
13240;DQHRGP;RFDOJDANSQ;WPBIZQY;IA;US;user8782;password;75;20000;M
13244;ELTDQT;RFFVXNOUSH;XHRDDXX;IA;US;user8562;password;28;100000;F
13250;NVGBTK;RFLSJDFZUC;WAUHZJX;IA;US;user5784;password;48;100000;M
13384;JRWCED;RKCRUPEEOS;YPFYIPT;IA;US;user4876;password;37;80000;M
13396;RHYBJC;RKKRPKUAQT;OBXHYKO;IA;US;user8012;password;88;80000;F
14018;GFAPUJ;SFISUBWSMF;GYVWKKA;IA;US;user5697;password;30;40000;F
14097;LRWEVI;SIBXYTYPVC;QCBVFKT;IA;US;user7757;password;81;20000;M
14132;GLNHTW;SJOBMEJGWE;YIFHQXT;IA;US;user4126;password;53;80000;M
14262;ISIKMP;SOHCBGDCZY;ZCDOVHR;IA;US;user4076;password;45;20000;F
14286;FPBSXV;SOWMLMHDUE;UNLPRLG;IA;US;user8064;password;49;60000;F
14408;YCFYAQ;STLOLGEMYG;LWTSXZX;IA;US;user5596;password;90;20000;M
14419;XVNHXS;STVHAPVQGI;DPFVBGE;IA;US;user8671;password;44;40000;M
14444;WTVDHO;SUPDWRTGDZ;TGNPNYM;IA;US;user8170;password;68;80000;M
14461;WSAFGR;SVCVVKPVBQ;LNFIFFC;IA;US;user5919;password;81;100000;F
14521;UWFKEM;SXEWIIRQWC;FIHMMJI;IA;US;user2067;password;29;20000;M
14533;EFFOYI;SXLCUNINCJ;BIJEVUW;IA;US;user4489;password;21;60000;M
14581;QKKNON;SZGJXXJGNM;VCYEKUL;IA;US;user8476;password;42;100000;F
14754;LZMRHR;TETZXYPOME;XLGWCHO;IA;US;user3731;password;47;80000;F
14858;WRVTMK;TIYPNCROGM;CLAHFVY;IA;US;user5454;password;76;60000;F
14954;TJOTXK;TMJMQCXSME;WTVTHLF;IA;US;user5442;password;66;100000;M
15099;GKPGNH;TREKYNHNWE;GIRJCHE;IA;US;user5885;password;26;100000;F
15109;OLULSK;TRRLVTCDYF;NOUOBCS;IA;US;user1455;password;73;80000;M
15147;PSMLMF;TTGVKWTVRD;WDCXMUC;IA;US;user3805;password;32;100000;M
15188;PMBUZZ;TVCSUEXMVJ;XZKAHHX;IA;US;user9878;password;57;100000;F
15695;TLEWPX;UMJBIXVQST;UWKSHVK;IA;US;user2143;password;37;40000;M
15740;ZZVUBC;UNJRZZPQCA;VYYXJDH;IA;US;user8216;password;70;100000;F
15782;QJYTPS;UOZIZGIIND;SIXCQZY;IA;US;user3918;password;78;100000;F
15876;ADFOPO;URZCWDUDTC;GVHMNNJ;IA;US;user2274;password;87;40000;M
15894;PTCTWH;USQMTRWTTQ;ZQWISYK;IA;US;user8192;password;52;80000;M
16001;GKUKGN;UWGJTOEFXE;ETJYYMT;IA;US;user2656;password;42;100000;M
16023;COCWAJ;UWWQGHEFQB;KQQOCXI;IA;US;user9682;password;24;80000;M
16034;EGYUIJ;UXJBCSVKAK;OLNMCYS;IA;US;user8651;password;56;100000;F
16037;OUZGTX;UXKNEBAUWN;JNLPHMW;IA;US;user7146;password;71;40000;M
16161;NZJEYB;VBEEGIKXVM;ZZCLSID;IA;US;user8746;password;88;20000;M
16207;PWYBJA;VCMDVWGYFY;VQBCAUC;IA;US;user9866;password;86;60000;M
16491;NPUYCU;VMGQDVGOBG;DTTBDDO;IA;US;user6323;password;36;20000;F
16697;ULEOSK;VTPWRONYWJ;OFNJNKI;IA;US;user7935;password;90;60000;M
16903;DQZNNF;WADPPNZRQW;QEGSYPE;IA;US;user5390;password;71;80000;F
16992;EJLUBY;WCYEOHVDDB;VVNJMDB;IA;US;user3489;password;28;100000;F
17010;VHJWPS;WDIEMTHEQF;HKAOPJK;IA;US;user3303;password;84;20000;M
17062;MPGMXG;WEUOPRKVBA;SIVQEOK;IA;US;user8499;password;73;60000;M
17092;MVOHZO;WFVJMRLHJQ;HDYDVQY;IA;US;user3592;password;60;60000;F
17319;XBGRLR;WOAWOBVORO;RPWPIQS;IA;US;user6916;password;22;60000;F
17453;IFUIDJ;WSREKNZDYG;DPNJENS;IA;US;user9090;password;27;100000;F
17530;ZOTDXE;WVBCDSXRTR;PWPMXRR;IA;US;user4648;password;47;40000;M
17562;HZPPBC;WVZVBBIPJX;GDHPCAQ;IA;US;user396;password;29;80000;F
17565;CXSYJI;WWCLYHTIQU;HHBRQAE;IA;US;user4779;password;80;40000;M
17677;VNDSDO;XAEBDQNNGF;WGENHHZ;IA;US;user6356;password;74;60000;F
17742;AZLUDR;XBYTFQDOWC;OEKJJOH;IA;US;user7054;password;59;60000;F
18135;LPEHMJ;XOCRVXOBIG;DDGAFBI;IA;US;user9946;password;59;20000;M
18355;PKNMSV;XWIFFQBGMT;NUMXMVO;IA;US;user7710;password;58;80000;M
18403;MLJHXP;XXYBXVWSTH;ADAKTKG;IA;US;user6925;password;22;40000;F
18587;RHBZVM;YEHVPIPDZL;RGYKNYW;IA;US;user5669;password;90;80000;F
18693;SODQIO;YIFHBAZWPB;YLKSVNH;IA;US;user9805;password;18;80000;M
18724;YSCHDQ;YJBFVSVNQH;VBDGEMM;IA;US;user9931;password;30;40000;F
18728;WHFTKL;YJCNCGEZKA;IMNSBNZ;IA;US;user5159;password;33;20000;M
18798;LJGSNU;YLOIZFVWVQ;YUBVIBY;IA;US;user525;password;27;60000;F
18956;EFFLMB;YRBIDGNDLA;OXJMMHN;IA;US;user2966;password;62;80000;M
19177;NVOFZZ;YXYVTOWQEO;KRQXNTM;IA;US;user773;password;55;80000;M
19366;MMLCIK;ZESRSGCLXH;MWLUUUF;IA;US;user1998;password;80;20000;F
19374;MCIFAW;ZEVGONPTRG;QCGOBIC;IA;US;user7485;password;70;20000;F
19488;OMBXNK;ZIMKIYYFQF;YQTLJLJ;IA;US;user9723;password;62;40000;F
19530;TLOFQW;ZKBDIPCALA;BMQLRVM;IA;US;user9979;password;58;60000;F
19544;KXBWWK;ZKNFOMQPVC;DNEQNKT;IA;US;user5160;password;19;100000;M
19556;TLBNYU;ZKTGNZORTU;OSXHWEF;IA;US;user5439;password;74;80000;M
19595;YKKHLI;ZLKBDAFWST;SBCYFZC;IA;US;user989;password;74;60000;F
19690;OHIXEE;ZPDHIMXDTE;EKUFPAL;IA;US;user4780;password;63;100000;F
19768;WFPTVV;ZRZBYNJCLF;BRSIVPR;IA;US;user2047;password;77;40000;F
19825;IMKGWZ;ZTXLEEKKXZ;GBNOLJO;IA;US;user119;password;27;60000;F
19905;DMMNKA;ZWVAJGCLTJ;TSYRKVF;IA;US;user7233;password;51;80000;F
19935;PDKAKP;ZXTHOTOLYI;ORWPWMS;IA;US;user5091;password;40;60000;F
19939;OAOCGE;ZXXBRSCIDZ;FSQOMVN;IA;US;user2783;password;80;40000;F
