customerid;firstname;lastname;city;state;country;username;password;age;income;gender
6955;HXOYWH;JDYQLGSEUK;MROLXRD;AR;US;user4043;password;22;40000;M
7032;JWVOAA;JGZVRHJTUO;KAONNMM;AR;US;user1598;password;38;80000;F
7177;PWBDGB;JLPBSKGFDX;SLDWPFD;AR;US;user3577;password;85;100000;F
7180;ZBDXOU;JLQRTVGKEV;MTTUKZB;AR;US;user5291;password;32;40000;F
7606;VWWWCK;JZWIWQGTTN;EVIHDBZ;AR;US;user4677;password;88;80000;M
7756;OTRMDV;KFADGBYFRW;SZOQMJS;AR;US;user4464;password;22;20000;F
7767;KTDEWN;KFMULIIRXH;BZUTUVY;AR;US;user315;password;56;60000;F
7820;HAFSKA;KHIZWSSLYT;HBWITJN;AR;US;user2946;password;81;60000;M
7921;CXJQEE;KKZBUISRWS;NSBEQIK;AR;US;user8401;password;34;20000;M
8231;ZGSGBR;KUXKKJXYQH;GEKETJF;AR;US;user8545;password;86;80000;M
8356;XUEPNS;KZNENRKRVM;FHEAWFW;AR;US;user7639;password;30;20000;F
8357;CUWBQP;KZNNNHTLFZ;UCRNZMI;AR;US;user9353;password;88;100000;M
8532;DUAGDC;LFCTSUPFJV;YQHKGPX;AR;US;user3745;password;87;100000;F
8537;BUHCOJ;LFHKDCONNO;HBWAJHD;AR;US;user5647;password;37;20000;M
8562;RLOQKZ;LGFNCBCHLV;EVCFXMI;AR;US;user3649;password;63;60000;F
8669;KBEKPI;LKADKDNKJW;EWBBIRD;AR;US;user3427;password;39;100000;F
8724;QESXVM;LMAPYTZHHH;AYWHAIG;AR;US;user2086;password;89;80000;F
8765;SQGVSE;LNIPYDBLZZ;PJYJLKJ;AR;US;user4275;password;75;60000;M
8915;VLJGEQ;LSDALLCYMY;VNWUFSS;AR;US;user5293;password;39;80000;M
9031;YDGLQJ;LVWTJAIACA;MURFHVZ;AR;US;user3594;password;42;80000;M
9092;JZDFFW;LXTOLCHKIZ;IQEVTZJ;AR;US;user734;password;76;100000;M
9493;QTEFQE;MLJHZOVNJD;CVBWYPE;AR;US;user5299;password;69;100000;M
9588;YYTGPU;MOHPYRDHPO;YPDGYKT;AR;US;user9342;password;72;20000;M
9658;VZXRAD;MRMORJYFYR;IUFHZQJ;AR;US;user2959;password;43;40000;F
9675;BZTYGG;MSEZHROXYD;NAHKZXY;AR;US;user7617;password;82;40000;M
9741;YFPXTT;MUHIDUMMWT;HQTBPBG;AR;US;user3151;password;20;100000;F
9819;QXKNDR;MWUXJPXWSG;QKPGLDM;AR;US;user3930;password;38;60000;M
9845;INRWAD;MXURKNHUKQ;WUDLORO;AR;US;user3803;password;28;80000;M
10023;KWQUPD;NDHQROXHWO;EOKMBSW;AR;US;user8456;password;67;20000;F
10185;DIJXJE;NIJLYHJPOS;WFZRBJP;AR;US;user8847;password;24;40000;M
10337;ZNPSZM;NNCDBHBAMK;OQPJMFU;AR;US;user45;password;28;40000;M
10569;DAKACJ;NUIBRDDADC;FCPCZRH;AR;US;user8762;password;31;80000;M
10615;TWYJSR;NVTMDHUJZB;OTOGEDG;AR;US;user436;password;29;40000;M
10651;MGUMWE;NWZFJWSAQE;YMASJOB;AR;US;user6670;password;47;20000;F
11009;IBSIQB;OILNVWNBDL;QPSVEOF;AR;US;user3434;password;90;20000;M
11057;OUIGTS;OKBXUJGQZP;AHKVZJI;AR;US;user8270;password;79;60000;F
11121;IJOOSE;OMGZVRULAX;ABLIYJK;AR;US;user1803;password;68;40000;M
11138;WSXALI;OMVMPXTAPN;PVMETFD;AR;US;user575;password;77;100000;M
11270;GQXGIC;OQVNMWRUOR;GCOJQRI;AR;US;user7911;password;90;80000;F
11372;VDLGXS;OUNHUAKUES;DTIPAZA;AR;US;user2905;password;84;40000;F
11444;HIYLWS;OWKWXCKKAK;KEXBNSX;AR;US;user6092;password;59;100000;F
11490;YZQROE;OXVLUHSCEJ;FVTLLHN;AR;US;user1884;password;51;40000;F
11569;YELRMS;PAPOBQNDZC;SCIFOLZ;AR;US;user7286;password;25;40000;F
11585;CWOTFP;PBCQNHDRAI;HXOVROZ;AR;US;user9583;password;61;60000;F
11618;AUMBQQ;PCFAHEDGUG;IOUKHJS;AR;US;user3794;password;58;20000;M
11632;DRYBIF;PCUDURDDIC;CHSEZFS;AR;US;user5847;password;22;40000;F
11663;TZSUJD;PDVCZCWOVS;HJXFAIU;AR;US;user3826;password;61;60000;M
11751;LUYJGY;PGWTUHFBFB;FMSOPET;AR;US;user3314;password;45;100000;F
11860;NFZEVQ;PKQVMVSVQD;NKISBZE;AR;US;user5136;password;55;60000;F
12009;DPCONH;PPVUXSKATM;XWTFMKA;AR;US;user1440;password;68;40000;M
12028;UHOGRA;PQJEAAHOVJ;GFQYPWS;AR;US;user643;password;49;80000;M
12367;JYAQFZ;QBIUPDZDTJ;FSMNYGO;AR;US;user8166;password;53;80000;M
12415;HHASUX;QCVPXRHEXB;DJLHNUO;AR;US;user1502;password;78;80000;F
12434;DZDSIU;QDMKUGOXSE;JVJWMJP;AR;US;user9347;password;51;40000;M
12561;NWNPUZ;QHYODIKRUM;XKWVAJQ;AR;US;user1827;password;75;80000;F
12675;YMFGZP;QLUVBSBKFD;LCNKWLI;AR;US;user1077;password;64;20000;F
12713;AXTIHI;QMXCFCZKRU;IZENRZW;AR;US;user2063;password;49;40000;M
12785;MJOPFS;QPHBSAWEIR;CDLRTSW;AR;US;user6620;password;25;40000;F
12883;OIGOOK;QSSRNZMONP;MWJCMWA;AR;US;user7827;password;44;100000;F
13200;XPYSKF;RDRJRDGCVC;XUEVIXJ;AR;US;user744;password;56;80000;M
13318;VHNZNF;RHXEMRVMMH;FAPQCUP;AR;US;user682;password;21;80000;M
13420;WXENGR;RLRRHJETTZ;ETBNODU;AR;US;user1890;password;21;80000;M
13477;GOXQFV;RNUIGDYEWP;OPYXLCI;AR;US;user7523;password;49;80000;F
13564;NWFOTY;RQZFNMELTJ;BEUGUOS;AR;US;user6003;password;71;80000;F
13638;UYDZBK;RTIIUHPBWI;XIVRSUL;AR;US;user2990;password;54;20000;F
13785;QIBTUS;RXITHVEPBC;EGDPBXY;AR;US;user22;password;52;100000;M
13827;RUFJRF;RYSODNCUTP;KAAVVPF;AR;US;user3413;password;45;40000;M
13908;KDDQJF;SBJSGAXRFU;MVEVGOO;AR;US;user7223;password;41;80000;M
14043;BZEGML;SGKUKRBZOS;FPDXSYX;AR;US;user1817;password;37;40000;M
14116;LLIWHN;SISETAXIIC;FHVAOMW;AR;US;user2397;password;78;80000;M
14343;HFWBTS;SQXQSFXZTY;LLVFVFM;AR;US;user6554;password;88;100000;F
14370;LPRYYU;SRUTAAEWJV;UFERGMB;AR;US;user3357;password;58;20000;M
14420;LNYLTW;STWCIUVGOD;DPAFSKN;AR;US;user4802;password;65;20000;F
14429;XOMEKL;SUBHKQYDUM;KGDVSCX;AR;US;user7067;password;66;100000;M
14640;QYJXFU;TBIVWHRDAR;EIVZKMI;AR;US;user9760;password;67;60000;M
14742;DYJQHQ;TEKJYCADWL;SOFLJBN;AR;US;user6692;password;51;40000;F
14762;ZKZXTY;TEZORKZQKG;SNDMPTK;AR;US;user107;password;90;100000;F
14913;LCVDPS;TKVBBFKNQI;OEWHPBQ;AR;US;user8703;password;48;60000;M
15058;LACVVI;TPPOPCOFUA;MEEAPYH;AR;US;user6531;password;83;100000;M
15108;UCZEPM;TROPIPGFPS;BDVUAFA;AR;US;user9318;password;48;40000;F
15223;TFVOVE;TWGSONRBPE;QEBIEED;AR;US;user6089;password;56;40000;F
15433;YGMWHD;UDGYNGDSKW;VCTPEXP;AR;US;user8355;password;37;20000;M
15536;VCSKGM;UGRKOJUQAE;VLQVJBP;AR;US;user9529;password;74;100000;F
15622;UCGLJF;UJORFHNJFS;HUWOKUA;AR;US;user9372;password;60;60000;M
15724;CZMAZE;UNBFWFUXZJ;TYGFARJ;AR;US;user6347;password;24;20000;F
16092;DIXMAP;UZHRXUGAXO;TIBTOWA;AR;US;user3071;password;45;60000;M
16124;SCSPQC;VAFXOALBQZ;NBBZGBZ;AR;US;user6681;password;88;100000;M
16194;HBBGBS;VCDLLNUAIS;MRQOLHP;AR;US;user3268;password;33;40000;M
16517;XFNFAI;VNAUYNMBTE;ONYIZVW;AR;US;user3719;password;28;100000;F
16795;UJONNI;VWNJHGBUAO;OYZRUOD;AR;US;user7307;password;50;60000;M
16827;TEFZGL;VXQCXGEKGG;NFNRCEL;AR;US;user61;password;60;80000;F
16875;MBUYZN;VZGWNWAQSJ;VQLZDPO;AR;US;user6240;password;87;40000;M
16980;ASLYAM;WCOSLWTDWQ;HRGHSEF;AR;US;user2943;password;36;100000;M
16982;FNNFUD;WCPUJNBWUB;IMSMIQP;AR;US;user9345;password;23;80000;M
17016;PUWSLD;WDMEMXFORW;PPFBJAA;AR;US;user2446;password;70;20000;F
17266;YHELMD;WLXIBBIGSZ;CMRXTQL;AR;US;user8256;password;20;40000;M
17282;JHOLTN;WMKNZEFNEA;QDMDSSP;AR;US;user3639;password;38;60000;F
17888;IOGFGO;XGRAHYNFCC;YLWOKWF;AR;US;user4225;password;80;80000;M
18073;BXGBYJ;XMMAXPOFTU;EVHQLNQ;AR;US;user3345;password;82;20000;M
18092;SMPNVM;XMXFJPGQLS;VHLKHWC;AR;US;user2745;password;75;40000;M
18097;VPTJRT;XMZVZWSCKL;AJNKIGE;AR;US;user7854;password;42;40000;M
18149;EGBLDY;XOOLGATRUR;UVZXBPU;AR;US;user4355;password;44;60000;M
18259;FIHRTM;XSLOGPUEZN;LIBSYJP;AR;US;user4304;password;55;40000;F
18266;HEUCRO;XSOEQLARAL;LJUCXYW;AR;US;user2825;password;75;40000;F
18275;EEGERB;XSWOPPYLJK;UMKAQZE;AR;US;user59;password;82;80000;M
18527;PISGSC;YCILYMPWVQ;YZUOCLK;AR;US;user354;password;64;60000;M
18559;HOAOJF;YDQJGTUZMQ;ENMHRZO;AR;US;user2254;password;56;40000;F
18636;BTMAQK;YGAMJTWCZN;IVLBFSV;AR;US;user4138;password;47;100000;M
18657;WRIISK;YHEDMJYACP;VKBLWCG;AR;US;user2558;password;51;80000;F
18886;UVLZMI;YOLPINAMYN;BURUBGA;AR;US;user8437;password;56;60000;M
19035;BZRTCZ;YTUGWPNTZJ;HQFEZII;AR;US;user6302;password;52;20000;M
19084;VDORSW;YVHNKAFDPI;KPICTGR;AR;US;user2271;password;74;40000;M
19153;UNYKUI;YXBSWPDNDA;JIZPOAE;AR;US;user145;password;34;20000;M
19194;XYMNMS;YYNEMTHQNQ;VMOQXFU;AR;US;user7145;password;23;40000;M
19274;WZJMBB;ZBKDKALDKU;GKHVYBN;AR;US;user9563;password;85;80000;F
19279;EXTPZP;ZBLQBHHAZX;PZSXXES;AR;US;user7906;password;20;40000;M
19512;AXFGLG;ZJAKGQJIRQ;HQJBITR;AR;US;user9280;password;88;20000;F
19566;NGEFXZ;ZKXMCGIQNY;TIFCFIJ;AR;US;user1057;password;27;100000;M
19819;XNDKPJ;ZTQSFAGQAN;JPMCAMR;AR;US;user3603;password;63;100000;M
19879;ZVKYNR;ZWBFPAHHLI;ZJULFGR;AR;US;user7993;password;48;60000;F
19908;INVWLV;ZWWYSXZFWC;UFMURMQ;AR;US;user4337;password;47;60000;F
