customerid;firstname;lastname;city;state;country;username;password;age;income;gender
7853;PMQSRS;KIIHFUUKDK;KXPEFYQ;NY;US;user847;password;30;100000;F
7869;PZMFIS;KJGWVIVNOI;SITTVRC;NY;US;user5890;password;18;20000;M
7900;SVFAJB;KKDFAOEZGE;OOJRWBY;NY;US;user3615;password;86;100000;M
7993;NYDRNX;KNONCZQXAF;UOIGZGM;NY;US;user4318;password;89;80000;F
8175;EKLASO;KTMZUVPOJP;IZXRCQQ;NY;US;user4850;password;46;100000;F
8180;WVAULJ;KTQULBKQLL;CKCJXTX;NY;US;user1712;password;46;80000;F
8397;IWSCLF;LALXCZNGOJ;WHVVCDK;NY;US;user3463;password;77;40000;M
8422;UJKIHR;LBCHEZGTKF;RLGPCAL;NY;US;user2637;password;60;100000;F
8519;ACYBXX;LEPGMPMWSZ;VOBKVZP;NY;US;user8900;password;55;20000;M
8523;GIYXAE;LERDZQFQNB;ACNCZUT;NY;US;user4732;password;74;40000;M
8587;DVZPSC;LHKXANTFTR;VRJNFJQ;NY;US;user860;password;90;100000;F
8694;SDOYJZ;LKYNVBUZOX;POGFIMV;NY;US;user3942;password;27;100000;M
8846;QZWZLI;LPWCYBCYCK;QKOVEDQ;NY;US;user105;password;40;60000;M
8866;VZEKFR;LQSTDAQXGU;GMGEMVZ;NY;US;user7535;password;65;60000;F
8901;BAVFOH;LRSPRTYGOO;ERNKQQY;NY;US;user6447;password;46;100000;F
8931;DTWALO;LSOHTKAQMP;AQAOTZN;NY;US;user8292;password;72;60000;M
9034;PJGKHY;LVYSULWHRM;EFEISBY;NY;US;user5636;password;85;40000;F
9116;DEEXJL;LYXESDTFZF;AJSJIFA;NY;US;user9714;password;23;40000;M
9216;GNWKVF;MCQBRBJTAT;GNGOHJD;NY;US;user4053;password;71;100000;M
9546;YQGAJE;MNAEQFZCUY;TFTFFKM;NY;US;user3524;password;80;60000;F
9683;CMREFD;MSQBCYEKJK;JQXFHOK;NY;US;user1671;password;18;80000;M
9701;GFZJXC;MTDLDABQEF;WWGMPKI;NY;US;user7626;password;61;60000;F
9719;DJIYKN;MTPCRYUZEK;NECCNMO;NY;US;user9422;password;85;20000;M
9837;CEKTET;MXOZGZPBIJ;HYDTGLH;NY;US;user4420;password;50;60000;F
9844;TPXMTL;MXTDUOABYF;CBVSYZU;NY;US;user4663;password;84;20000;M
9923;RFESKI;NAJDXIDGCY;IRMZTTP;NY;US;user9812;password;69;20000;F
9950;NPSFGQ;NAYJFNKHRQ;LGSIFTG;NY;US;user23;password;56;100000;F
10041;HSWLFY;NDZTBSNAGB;CEMCWZV;NY;US;user6441;password;74;100000;M
10080;WIHIAP;NFASORCOJX;ZLBOSPC;NY;US;user4722;password;31;20000;M
10147;GEDWMS;NGZRKLPCKI;EDGTJWX;NY;US;user7352;password;66;80000;M
10177;MYGVXM;NICQZWOOZE;JZUZUKJ;NY;US;user3035;password;73;60000;F
10289;QFMTAW;NLYYSYZJKO;LRCXOCW;NY;US;user4262;password;89;80000;M
10353;VDVWFY;NNRFKLXILS;IQHEYQP;NY;US;user3814;password;79;80000;M
10523;VPSKOD;NSWBLGMAMH;MNUEARG;NY;US;user6029;password;21;60000;F
10582;FAFNVP;NUPQGNOBZT;NCXHOQG;NY;US;user4177;password;49;40000;M
10588;AYFMGU;NUUYFVOMET;HKQBINP;NY;US;user4577;password;70;60000;M
10645;JOYECQ;NWUCBFHHBM;HUTPYSA;NY;US;user9484;password;32;60000;M
10662;BWDOTW;NXFBNAXDXS;HBOEQWJ;NY;US;user3298;password;46;60000;F
10721;WDKTSO;NZGRHLJZHL;ZPLNWZU;NY;US;user9509;password;42;100000;M
10786;KKMDMR;OBIWEPBSPU;RWOCRDQ;NY;US;user5242;password;62;60000;M
10805;FAFXYD;OCDKNBCXRT;TGORIFI;NY;US;user1447;password;25;40000;M
10830;PLPESY;ODBHMYSWOB;RZSQSQG;NY;US;user4425;password;19;80000;F
10980;AFOPNE;OHNHXNVLYA;VKKAPFK;NY;US;user4604;password;30;100000;F
11129;VYSIFQ;OMPKHPPQOH;ELQXEWV;NY;US;user7909;password;70;100000;F
11194;PSZJCE;OOOUQJLMBS;HMVALWV;NY;US;user1513;password;57;100000;F
11256;MUNBZX;OQHCTNGZER;CNHZSBC;NY;US;user8811;password;64;20000;F
11361;IIGRBQ;OUCWDXMWAB;ZSMBSGL;NY;US;user270;password;32;40000;F
11369;LTVSOO;OUKLLBRWWH;MHCMMXY;NY;US;user9042;password;79;80000;M
11388;RHBWSI;OUXINORTCH;DHHXKFW;NY;US;user9410;password;75;100000;F
11576;COSETN;PAWPSEBQPC;GHZTCEM;NY;US;user9174;password;26;60000;M
11610;RKSTEQ;PBZVWHYCVF;FPLEQGQ;NY;US;user700;password;88;80000;F
11698;DHJDDE;PFAYUYQUBK;XQOFZFP;NY;US;user7143;password;88;60000;F
11830;APAYEY;PJPIGKRLPE;JBLYQHM;NY;US;user1711;password;79;100000;M
11924;RPMYDK;PMPEWZSKWV;XAFVWQA;NY;US;user5575;password;89;80000;F
11927;GWVVCB;PMPRZQVLLZ;REMEXWU;NY;US;user6902;password;53;60000;M
12007;LTHWUX;PPSRTCZHCN;ZDQQMYU;NY;US;user8325;password;65;40000;M
12222;IQCWNJ;PWRXNDNWUG;NZGMJAO;NY;US;user325;password;36;40000;M
12243;OGDQRV;PXDXLTRWTK;QTFZMFU;NY;US;user4706;password;34;40000;M
12336;TYDWRC;QABVDTUFJG;UEHCOES;NY;US;user6352;password;27;40000;M
12364;BIPSMI;QBFJFJECZO;TQDCYYR;NY;US;user3693;password;25;100000;F
12448;KHCTVR;QEDBFHWUAH;YVVXZPI;NY;US;user5508;password;60;60000;F
12666;HSJTVQ;QLMQFIVVVO;KGBPVYU;NY;US;user723;password;85;80000;F
12670;NDGZEH;QLQFUVRNLT;EYWTZXE;NY;US;user3144;password;77;40000;M
12750;OQFTGN;QOBUYKIGLA;VBXGXBJ;NY;US;user6121;password;42;100000;M
13080;JNNWVM;QZLURXJBZV;QIGJZQV;NY;US;user5691;password;70;100000;M
13285;SKZIVL;RGUIAGFBNC;RGVIZBH;NY;US;user2399;password;48;100000;F
13299;IHCCIK;RHHIXZCZNZ;AEGEVHS;NY;US;user9580;password;33;20000;F
13484;IWRGMH;ROEMQXAMKE;AVCWFIG;NY;US;user1098;password;61;60000;M
13593;NRRUFH;RSAYSDMEVT;PABIJNZ;NY;US;user5073;password;49;80000;M
13705;JDVAXC;RVOVYBPFAO;FSCGATW;NY;US;user3641;password;72;40000;M
13768;DQDYOH;RWYDWOQDMP;RUBILSW;NY;US;user8115;password;76;20000;M
13802;QHNKGI;RXTGONYULD;FUAUSTV;NY;US;user680;password;65;40000;M
13804;RSCFDI;RXUAFLXMNX;HGRCFTI;NY;US;user316;password;55;60000;F
14044;PYFMYW;SGKUYIRBKF;VQHCVPA;NY;US;user9152;password;88;100000;M
14085;XVXCXT;SHVWZPOWIK;XRBGSDH;NY;US;user1825;password;48;80000;M
14391;SCGQYP;SSQETGIUZF;ZGTQLJF;NY;US;user758;password;38;100000;F
14558;SEHKWO;SYNZYVWCKD;JROLVEO;NY;US;user2298;password;40;20000;M
14616;WYSZOY;TAQHREJEST;UDKBCUO;NY;US;user5420;password;20;40000;F
14812;CGPUTV;THGPQDWHTM;AVAPYAP;NY;US;user94;password;35;20000;M
14852;TOXZAY;TIPMKHAPEA;GGAHBLD;NY;US;user5485;password;39;100000;M
14862;XMKZGX;TJCLKHJIII;TJPVEGE;NY;US;user1745;password;51;80000;F
14893;EFZNOK;TKATBAYWIQ;GWZTLAS;NY;US;user5452;password;49;80000;M
14943;BDCXZG;TLXUWQMKSK;NGHQLGJ;NY;US;user7288;password;71;60000;F
14948;BBZIQW;TMGIHRZFFN;LHHGTII;NY;US;user1970;password;36;20000;F
14980;JXXPRZ;TNMZDKMRZM;WWEKQVY;NY;US;user2090;password;64;100000;F
15051;LGMVLW;TPKRTAWYOK;TBNZJQU;NY;US;user3994;password;77;60000;F
15134;NVEZKO;TSVMHZRUAI;TTTFTMF;NY;US;user9477;password;51;20000;F
15142;GIEPCS;TTCVQMFIWM;IJVYNLA;NY;US;user7815;password;31;100000;M
15243;LJSMBV;TXDUBRKGAZ;OLHWSMG;NY;US;user6399;password;36;100000;M
15349;XMOZPE;UAWUYFWSCI;GPXQRJJ;NY;US;user7746;password;88;100000;M
15535;VWEJTR;UGQYMDCMUG;ZYZROAH;NY;US;user3640;password;32;80000;F
15541;UEGCPN;UGXCWOSZHQ;NKIJNHP;NY;US;user8882;password;88;20000;M
15558;DSKOPL;UHHWUTZNCA;DHIOQMH;NY;US;user2904;password;47;60000;M
15752;GRYFEC;UNTDERAFXY;BYKAGBV;NY;US;user1744;password;87;40000;F
16044;AGBXEM;UXPWMORUSO;ENQGLHZ;NY;US;user7386;password;41;20000;M
16356;URQIFP;VHVRSBDHYH;IQTMKLJ;NY;US;user1908;password;75;20000;F
16430;NCLHPY;VKGMWFZLXW;LYLJLDH;NY;US;user9521;password;44;40000;F
16448;XHNILM;VKTXLZSCXH;CGJFGDW;NY;US;user5657;password;67;20000;F
16671;FWPGMT;VSRFOIGLQX;SJWFAJJ;NY;US;user4233;password;36;60000;F
16699;DUMZKQ;VTSUAAMVGW;RMQRDWC;NY;US;user2262;password;35;80000;M
16896;YFHHCI;VZVOWBWKTG;RQBRXWA;NY;US;user279;password;28;20000;F
16940;USMATL;WBEVNYFMRT;LITTTII;NY;US;user7570;password;49;80000;M
16941;KBOHHO;WBGFERLTTG;NKYFIAQ;NY;US;user3585;password;37;80000;F
16957;HCMNTB;WBVBKMJYBP;UPCKPPG;NY;US;user6116;password;67;80000;M
17132;DCLHLJ;WHESADYWWA;MXEHJUC;NY;US;user1230;password;56;40000;M
17423;REOPUP;WROMXGZSGG;CWANPYP;NY;US;user2026;password;68;80000;M
17438;TAICPQ;WSETTHKAYI;JNKAOHG;NY;US;user2720;password;76;20000;M
17594;RYOFER;WWQQNRZWXM;LCDXZQX;NY;US;user6539;password;51;80000;M
17711;DCGXGS;XBCSKSTVNC;MBNAWTN;NY;US;user7029;password;47;20000;F
17740;INNMIN;XBWJHJSUFC;AKYZTCG;NY;US;user1271;password;49;40000;M
17836;EHCWJK;XFBCOEIXQD;ABWDGHP;NY;US;user1439;password;20;80000;M
17944;RLUWAA;XIOMCSOZPC;CCWQMEK;NY;US;user6868;password;24;20000;F
18035;TLXEJQ;XLJSXGSOXZ;GJMCWWL;NY;US;user3476;password;87;100000;M
18047;MXFQKA;XLXBKTIGKY;PSBWXKX;NY;US;user7591;password;26;20000;F
18557;KXNBXD;YDOTTIHAXA;OUIFVXM;NY;US;user1980;password;49;20000;F
18691;GOTRIS;YIEPHOCJDV;YPGXFZS;NY;US;user5523;password;48;40000;M
18743;EEVQHK;YJNYOPRCFV;ZQVJYAW;NY;US;user1749;password;62;40000;M
19169;KUHMCR;YXVELIMSOI;KJTQYUX;NY;US;user2813;password;70;80000;M
19199;DLUQGA;YYQAJIYOCN;RFCELPB;NY;US;user9869;password;90;20000;M
19353;ULESEB;ZEDWXUMZCA;ROOZXCH;NY;US;user561;password;56;20000;M
19367;XJKGGQ;ZETDBZXNXE;WHRUVMJ;NY;US;user320;password;29;60000;F
19433;VPCVHU;ZGTCGHRXQY;QPCGRXT;NY;US;user1450;password;21;20000;F
19478;WIDCHM;ZICOFACIAZ;QWOHJCH;NY;US;user5747;password;22;60000;M
19492;ODVJTC;ZIPPVOXSGK;UBHHLLP;NY;US;user2237;password;52;100000;M
19531;TZQJJZ;ZKBUWBXNLU;YESUYUV;NY;US;user2698;password;73;80000;F
19743;EQDUBX;ZQZKBRMBWV;LBBZGNY;NY;US;user3258;password;22;40000;F
19813;WUXHQU;ZTLLVXWGLC;GEZUNQA;NY;US;user8656;password;88;100000;F
