customerid;firstname;lastname;city;state;country;username;password;age;income;gender
8840;UEKHAT;LPSLEHCDGQ;HHQTMPK;ME;US;user668;password;56;100000;F
8909;QIJZKF;LRYEHDQIYA;FOWFAOJ;ME;US;user7805;password;33;100000;F
9044;OFXSXZ;LWGWUWRNGS;FFEPRRA;ME;US;user5623;password;35;100000;F
9052;ACSXVB;LWNQGTNKSV;PAMNTSB;ME;US;user4127;password;24;100000;M
9099;JJCDYJ;LYAYIAMYRJ;NQQGZTZ;ME;US;user2295;password;55;80000;F
9346;VSLJKN;MGUHGVOQNJ;MUNLHSX;ME;US;user6910;password;90;40000;M
9496;FBSPMS;MLKFGBZXAI;DOPAKFE;ME;US;user1814;password;77;100000;F
9511;PBTIUH;MLYRVIKXJP;LVITGAH;ME;US;user4252;password;51;100000;F
9562;IPBVTK;MNLJXDWOPV;GFJWYPD;ME;US;user7768;password;56;60000;M
9633;ZZGQYB;MQKFSTKFEE;HHVNGHZ;ME;US;user9392;password;70;20000;M
9660;UXNSHM;MROVCLYDMS;SOKDAFO;ME;US;user5991;password;80;40000;M
9853;UAHLZV;MXYRROTCGA;SIBULUP;ME;US;user7921;password;41;80000;M
10009;TRSDXC;NCUWKMJTMS;MOQBPTJ;ME;US;user7313;password;55;20000;M
10433;RNBTIM;NQHMMSXKOI;HCTUFFT;ME;US;user4082;password;19;40000;F
10540;HHDRHW;NTNHYRITAF;WEQNXSX;ME;US;user7375;password;49;40000;M
10669;XJKBUS;NXKVBZCFRB;RSJRYDR;ME;US;user2444;password;32;100000;F
10686;PDRMVF;NYDULYYHAH;WIWMYFE;ME;US;user7512;password;84;60000;M
10735;CDBFHP;NZRZSQTQWW;PKMOJUY;ME;US;user4260;password;52;80000;M
10837;WSAIHT;ODFFYWLVHU;NJCTNYR;ME;US;user6922;password;90;40000;F
10853;EQYLVK;ODSULPRXJD;USNUEZZ;ME;US;user5730;password;23;20000;M
11026;EIRLRF;OJCSHUNAQP;ZWNXUTJ;ME;US;user6512;password;68;40000;M
11135;GCEBQT;OMSYKPRAPP;UUFQFDG;ME;US;user875;password;20;40000;F
11274;HAZNDC;ORAACGTYJO;ZGOYHTY;ME;US;user602;password;63;80000;F
11305;FJTLWH;OSDABUIOYU;JIUZPOZ;ME;US;user7877;password;83;40000;F
11327;QRLTSY;OSWDVKKXTG;QEQEFCK;ME;US;user2919;password;69;20000;F
11427;MCSXXT;OWCGIOJOJG;FLGQOFV;ME;US;user6598;password;22;60000;F
11446;OTQPOL;OWNWAYPCYV;DLHDNBY;ME;US;user3173;password;83;80000;F
11514;VXLUWG;OYRIEOKKNN;XCMEKYV;ME;US;user5574;password;35;100000;M
11535;TFTNUM;OZMGKBDVBY;RNXKWAF;ME;US;user6379;password;21;20000;F
11614;QUJHWA;PCDRUIRWUM;WLZHAMY;ME;US;user9903;password;72;60000;M
11993;UPHIAP;PPJMQQZJSL;NZVUBYL;ME;US;user3517;password;88;80000;F
12269;GVIJVL;PXRADMLXNI;HOXOBXH;ME;US;user464;password;81;20000;F
12319;JBAHVG;PZQRLEODWM;ERGVGME;ME;US;user9689;password;74;60000;F
12425;IXBYLE;QDBERMLIXK;YLBQXHL;ME;US;user6244;password;22;40000;F
12606;ONXLWC;QJCAHBXIYU;AHZHHKH;ME;US;user2685;password;25;100000;M
12726;FINJDY;QNMKNCRFTF;IPYYRLB;ME;US;user5249;password;68;40000;F
12917;EMVMOQ;QTVGZASTNB;BTHVJBB;ME;US;user9775;password;20;40000;M
12946;AZZMLB;QUXPWIXYRH;QFUYAQN;ME;US;user2838;password;41;20000;M
13050;GBHUXJ;QYFSKXYGYW;QTDDKMI;ME;US;user6782;password;34;40000;F
13073;OLAVUH;QZFCLWTDBP;ADTWMUI;ME;US;user2628;password;83;40000;F
13078;QHMEMN;QZKHDOFHAA;GEFGLNZ;ME;US;user3335;password;78;80000;F
13339;YWDRVS;RIKSHQMXJF;YWGWBRZ;ME;US;user1224;password;71;40000;F
13411;ODVXYV;RLJBPTYTXH;VNWMNAK;ME;US;user2950;password;27;60000;M
13428;JWRWHO;RLYWIERGWA;YHMBHHD;ME;US;user4129;password;22;100000;M
13437;BZIMNE;RMIMQEXOHF;HSEWHBT;ME;US;user7185;password;62;100000;F
13716;WTTZRX;RVUWDWURFU;JINYCHV;ME;US;user8132;password;46;100000;M
13735;SEWNBA;RWFVMSZXUY;KIEUIEH;ME;US;user5974;password;77;40000;F
14002;UCTYWO;SEVAHDSEWJ;USANVAD;ME;US;user1417;password;51;60000;M
14174;DDFCKT;SKXKDOWPML;IBKNKDM;ME;US;user939;password;45;80000;M
14263;PWKUFC;SOIASDMMQX;ORWNAQT;ME;US;user3391;password;83;40000;M
14639;HSUGDA;TBIRYZXUDK;LZTNITH;ME;US;user5646;password;39;60000;F
14674;HQXTCZ;TCIINKBCXK;PQBNRDT;ME;US;user4845;password;34;40000;F
14964;IJGWBB;TMTGIVEOPZ;QDUUMIH;ME;US;user5544;password;81;100000;F
15045;NZTTEB;TPIIPOKAAA;BAOORAK;ME;US;user3438;password;21;60000;M
15238;IBRHXQ;TXABQVYKNA;RVUJTCX;ME;US;user9612;password;26;100000;F
15239;ZDJFFA;TXBFQOFRDV;MLYKCZW;ME;US;user3521;password;75;100000;F
15259;FEFXMN;TXRFZWPBAL;VRANFSK;ME;US;user1177;password;52;80000;F
15272;SCEGIB;TXZQVFYEMA;LVKGNZL;ME;US;user4122;password;75;20000;M
15295;YLCPJQ;TYVJHFSRGM;GJTEOFJ;ME;US;user4090;password;82;20000;F
15316;OGWZMZ;TZQNILINNL;XMFQNDC;ME;US;user5968;password;29;40000;M
15493;IPHWCC;UEZKGDAIMJ;XDQQSHY;ME;US;user4559;password;19;20000;M
15902;ORPAMP;USWSGJDVSF;IJMWZIO;ME;US;user7859;password;45;100000;M
16554;RSGMQW;VOQBIMLRZJ;JXIGCOS;ME;US;user3698;password;47;80000;F
16670;NGNJHP;VSREPIJJXI;MMXSWWP;ME;US;user6460;password;50;80000;M
16907;KJWXJN;WAGLHPUXLJ;UGJENNX;ME;US;user825;password;60;100000;M
16939;DPLMQO;WBEOTBPVAU;YBCYJCB;ME;US;user589;password;66;80000;M
17085;JKRZBN;WFMLQBURFI;BRFQPSU;ME;US;user1596;password;54;100000;M
17116;LPUOUZ;WGPYGTEQSU;XERWEMM;ME;US;user1855;password;50;100000;F
17161;OYIBWA;WIHXJFZUFY;PHGSBEQ;ME;US;user9000;password;72;80000;F
17546;CZUDST;WVPRTMNCEJ;WUCTZSR;ME;US;user412;password;90;60000;M
17595;VMYZMW;WWRTTIOIXY;SOCVQOB;ME;US;user4271;password;78;80000;F
17850;EQLFFN;XFJMDANRDN;OKMXBWI;ME;US;user9850;password;49;60000;F
17939;VYMZWH;XIHGYVECLC;ZZUFJMQ;ME;US;user8311;password;89;20000;M
18070;UBRPWI;XMKWOJORJR;MPBZEJL;ME;US;user5962;password;28;60000;F
18209;KECFQF;XQYMAULOKJ;ZDLZALI;ME;US;user3236;password;20;20000;M
18726;FEESMM;YJCFRKUWXU;MQLXJEA;ME;US;user9848;password;77;40000;F
18902;TAXDEB;YOXKWTDNLM;OWYGFIV;ME;US;user212;password;64;20000;F
18906;PHTBVS;YOZNRBYFTP;TSBNBXE;ME;US;user1223;password;31;100000;F
18961;GSZSAN;YRFPBGDENW;STWNEOZ;ME;US;user7179;password;89;20000;F
19238;CJWIHO;ZAFZZIVSBS;VGKYFZX;ME;US;user4417;password;47;100000;M
19324;MWSZFA;ZDFULGGCYM;SYWDTPW;ME;US;user7698;password;19;100000;F
19555;PHMYVE;ZKSZOSTTEM;IHAPJSF;ME;US;user3996;password;18;40000;M
19562;PPKXMS;ZKWUVEVDJT;XYSWUKD;ME;US;user5699;password;84;60000;M
19612;KNXOHN;ZMGGLIQCFT;LWDZLTJ;ME;US;user494;password;26;100000;F
19650;MMSNMP;ZNMXXUTSJJ;KWYBTCW;ME;US;user3479;password;74;60000;F
19790;CZAMBY;ZSTOXLJEOA;UPWYWLB;ME;US;user6346;password;23;60000;F
19876;NUBQDF;ZVZLGXBHNZ;EUUTDST;ME;US;user8496;password;81;40000;F
19900;SMPBDK;ZWTNYNZVEW;WZRJNYO;ME;US;user2277;password;57;80000;M
19934;FIWHZC;ZXTBZUYMVH;ZYCKXEE;ME;US;user77;password;67;60000;F
