customerid;firstname;lastname;city;state;country;username;password;age;income;gender
8739;Tommy;Galloway;Hickox;WY;USA;user5945;password;57;100000;M
8794;Roberta;Cochran;Thomson;WY;USA;user8967;password;75;100000;F
8813;Everett;Miles;Hoboken;WY;USA;user4653;password;63;60000;F
8919;Jake;Riddle;Register;WY;USA;user6853;password;24;20000;F
9117;Trevor;Cummings;Suwanee;WY;USA;user3630;password;27;60000;M
9341;Cheryl;Foley;St. Simons Island;WY;USA;user8390;password;61;80000;M
9369;Marion;McPherson;Smithville;WY;USA;user9489;password;63;40000;M
9555;Roger;Gaines;Thomasville;WY;USA;user1786;password;80;20000;M
9669;Tia;Dorsey;Harrietts Bluff;WY;USA;user5360;password;71;20000;F
9757;Rose;Hall;Mcintyre;WY;USA;user1382;password;36;100000;M
9859;Brett;Anderson;Lyons;WY;USA;user4811;password;53;80000;F
10080;Tabatha;Stokes;Dock Junction;WY;USA;user4722;password;31;20000;M
10101;Audrey;Armstrong;Alma;WY;USA;user613;password;21;80000;M
10196;Karen;Moreno;College Park;WY;USA;user3669;password;78;20000;M
10204;Austin;Chang;Shellman Bluff;WY;USA;user8143;password;61;100000;F
10252;Nathan;Banks;Cochran;WY;USA;user98;password;57;60000;F
10339;Charles;Stevenson;Council;WY;USA;user7876;password;38;80000;M
10378;Rick;Hancock;Uvalda;WY;USA;user4618;password;56;40000;M
10379;Leah;Reynolds;Iron City;WY;USA;user2230;password;19;100000;M
10419;Katrina;Pena;Ailey;WY;USA;user5507;password;76;20000;F
10511;Wayne;Moon;Marietta;WY;USA;user8169;password;33;20000;F
10540;Heidi;Fields;Sparks;WY;USA;user7375;password;49;40000;M
10618;Dixie;Gutierrez;Manassas;WY;USA;user8931;password;26;40000;M
10753;Savannah;Brennan;Iron City;WY;USA;user6464;password;42;100000;M
10796;Bob;Jackson;Doerun;WY;USA;user7892;password;59;80000;F
10950;Linda;Macias;Dasher;WY;USA;user9359;password;24;20000;M
11051;Brandy;Kelley;Georgetown;WY;USA;user1505;password;37;80000;F
11073;James;McMillan;Bronwood;WY;USA;user9706;password;45;60000;F
11159;Doug;Morris;Thomaston;WY;USA;user9405;password;28;20000;F
11233;Samantha;Butler;Riceboro;WY;USA;user306;password;79;20000;M
11248;Caleb;Sullivan;Cochran;WY;USA;user1703;password;73;80000;M
11263;Katrina;Coleman;Barney;WY;USA;user2243;password;36;100000;M
11273;Max;Smith;Adrian;WY;USA;user802;password;54;20000;F
11576;Lewis;Huff;Port Wentworth;WY;USA;user9174;password;26;60000;M
11734;Stephen;Johnson;Ellijay;WY;USA;user6599;password;54;100000;F
11770;Courtney;Potter;Whigham;WY;USA;user4738;password;34;80000;M
11908;Emily;King;Mcintyre;WY;USA;user6796;password;28;60000;M
12020;Billy;Dennis;Locust Grove;WY;USA;user5088;password;57;100000;F
12068;Tonya;Hutchinson;Columbus;WY;USA;user879;password;22;20000;F
12080;Lori;Chang;New Rock Hill;WY;USA;user3240;password;75;40000;M
12282;Jordan;Dalton;Patterson;WY;USA;user2670;password;80;80000;M
12466;Nicole;Sykes;Ocilla;WY;USA;user7645;password;76;20000;F
12673;Paul;Woods;Lumber City;WY;USA;user7507;password;73;80000;F
12863;Tammy;Benson;Coverdale;WY;USA;user6887;password;18;40000;F
12912;Sam;McBride;Remerton;WY;USA;user8689;password;60;40000;F
12923;Hope;Good;Screven;WY;USA;user9176;password;58;40000;F
12963;Debra;Booth;Crawfordville;WY;USA;user4623;password;59;80000;F
12993;Angie;Marquez;Jonesboro;WY;USA;user7381;password;81;40000;F
13012;Sherri;Todd;Needmore;WY;USA;user1355;password;27;80000;F
13014;Sher;Castaneda;Dillard;WY;USA;user5027;password;50;100000;M
13046;Dalton;Britt;Sale City;WY;USA;user2184;password;61;20000;M
13106;Vickie;Gonzales;Whitmarsh Island;WY;USA;user7259;password;26;60000;M
13135;Glenn;Trujillo;Cornelia;WY;USA;user3158;password;90;40000;F
13310;Ginger;Charles;Alma;WY;USA;user9424;password;35;20000;F
13497;Shawn;Cameron;Washington;WY;USA;user4117;password;27;60000;F
13610;Ashley;Snow;Buena Vista;WY;USA;user6253;password;88;100000;F
13946;Kristen;Eaton;Shawnee;WY;USA;user9228;password;46;80000;F
13949;Jane;Brooks;Broxton;WY;USA;user7972;password;21;20000;M
13975;Jessica;Knowles;Lincolnton;WY;USA;user7775;password;18;20000;M
14164;Jeannie;Golden;Nahunta;WY;USA;user7806;password;44;100000;F
14305;Shanda;Barnett;Elberton;WY;USA;user2538;password;59;100000;F
14380;Pete;Ray;Loganville;WY;USA;user5427;password;79;80000;M
14523;Melanie;White;Enigma;WY;USA;user5851;password;48;100000;M
14626;Jimmy;Medina;Hamilton;WY;USA;user9118;password;54;100000;F
14776;Blake;Duffy;Whitmarsh Island;WY;USA;user6284;password;45;40000;M
14789;Destiny;Pate;Sandy Springs;WY;USA;user8228;password;70;80000;F
14984;Bradley;Leonard;Council;WY;USA;user389;password;53;40000;F
14997;Zachary;Guerrero;Commerce;WY;USA;user4305;password;50;20000;F
15167;Heath;Case;Bowman;WY;USA;user276;password;61;100000;M
15237;Marcus;Harding;Glennville;WY;USA;user1493;password;57;60000;M
15285;Bethany;Golden;Collins;WY;USA;user5369;password;82;20000;F
15913;Blake;Baird;Winder;WY;USA;user9329;password;56;100000;F
16044;Sharon;Bright;Oakwood;WY;USA;user7386;password;41;20000;M
16189;Trey;Lopez;Rockmart;WY;USA;user1627;password;63;20000;M
16197;Pamela;Thompson;Groveland;WY;USA;user9425;password;21;20000;F
16243;Melinda;Cervantes;Stillwell;WY;USA;user5111;password;38;40000;F
16338;Wayne;Bond;Baden;WY;USA;user8877;password;63;80000;M
16454;Carol;Sims;Hagan;WY;USA;user4593;password;21;80000;F
16620;Stanley;Wilkins;Dupont;WY;USA;user2645;password;24;20000;F
16816;Alex;Gutierrez;Johns Creek;WY;USA;user5394;password;29;40000;F
16824;Robbie;Parsons;Uvalda;WY;USA;user6336;password;68;40000;F
16862;Gloria;Delgado;Stockton;WY;USA;user5435;password;37;20000;M
17233;April;Eaton;Ray City;WY;USA;user6236;password;65;40000;F
17622;Pete;Chavez;Fort Stewart;WY;USA;user914;password;60;20000;F
17783;Lloyd;Weber;Reidsville;WY;USA;user3657;password;47;20000;M
17964;Teresa;Leonard;Valdosta;WY;USA;user5110;password;86;100000;F
18033;Danny;Osborne;Gainesville;WY;USA;user8536;password;57;80000;F
18042;Kristy;Rivera;Riceboro;WY;USA;user7421;password;64;40000;M
18175;Phillip;Fields;Madison;WY;USA;user1544;password;55;80000;M
18236;Holly;Bender;Poulan;WY;USA;user3179;password;26;20000;M
18352;Marsha;Walker;Watkinsville;WY;USA;user5432;password;44;20000;M
18579;Sandy;Patrick;Grovetown;WY;USA;user8203;password;27;40000;F
18668;Marie;Mejia;Barwick;WY;USA;user9590;password;66;20000;M
19278;Jon;Vinson;Phillipsburg;WY;USA;user2585;password;57;20000;F
19302;Bethany;Lott;Cecil;WY;USA;user8848;password;58;40000;F
19499;Evelyn;Bond;Harding;WY;USA;user9840;password;58;60000;M
19541;Brady;Cardenas;Sunbury;WY;USA;user2448;password;83;20000;M
19776;Baby;Montgomery;West Point;WY;USA;user9549;password;24;100000;M
19802;Herbert;Adams;Palmetto;WY;USA;user8351;password;82;60000;F
19995;Drew;Lane;Atlanta;WY;USA;user89;password;34;40000;M
