11129;48369256861;Scarbrough;Jon;;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;18;(206) 555-1189;;1914-02-02 00:00:00;S;$70K - $90K;M;1;1;Partial College;1996-01-01 00:00:00;Golden;Store Temporary Stocker;Y;1
11130;68143320866;Scheulen;Carol;;14 Garrett Hill;London;;SW1 8JR;UK;16;(71) 555-4848;;1914-02-02 00:00:00;S;$50K - $70K;F;3;3;Bachelors Degree;1996-01-01 00:00:00;Normal;Store Temporary Checker;N;3
11131;10158693113;Schimanski;Arlene;;4110 Old Redmond Rd.;Redmond;WA;98052;USA;16;(206) 555-8122;;1914-02-02 00:00:00;S;$10K - $30K;M;3;1;Partial College;1998-01-01 00:00:00;Silver;Store Temporary Checker;Y;0
11132;77781029427;Schnurr;Larry;J.;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;16;(206) 555-1189;;1914-02-02 00:00:00;M;$90K - $110K;M;4;0;Bachelors Degree;1996-01-01 00:00:00;Normal;Store Temporary Checker;Y;0
11133;54878326635;Schuetz;Ian;I.;4110 Old Redmond Rd.;Redmond;WA;98052;USA;16;(206) 555-8122;;1914-02-02 00:00:00;S;$110K - $130K;M;1;0;High School Degree;1996-01-01 00:00:00;Bronze;Store Temporary Checker;N;2
11134;23896531266;Schultz;Barbara;N.;4110 Old Redmond Rd.;Redmond;WA;98052;USA;17;(206) 555-8122;;1914-02-02 00:00:00;M;$130K - $150K;F;0;0;Bachelors Degree;1996-01-01 00:00:00;Silver;Store Permanent Stocker;Y;1
11135;46818541029;Scroggins;Lou;;4110 Old Redmond Rd.;Redmond;WA;98052;USA;16;(206) 555-8122;;1914-02-02 00:00:00;S;$110K - $130K;M;5;4;Partial College;1998-01-01 00:00:00;Silver;Store Temporary Checker;Y;3
11136;76747762304;Serventi;Alice;O.;908 W. Capital Way;Tacoma;WA;98401;USA;16;(206) 555-9482;;1914-02-02 00:00:00;M;$70K - $90K;M;4;0;High School Degree;1996-01-01 00:00:00;Golden;Store Temporary Checker;Y;2
11137;72794271358;Several;Joshua;V.;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;15;(206) 555-1189;;1914-02-02 00:00:00;M;$110K - $130K;M;1;1;Graduate Degree;1998-01-01 00:00:00;Normal;Store Permanent Checker;N;0
11138;65909297890;Shaddy;Jamie;;7 Houndstooth Rd.;London;;WG2 7LT;UK;16;(71) 555-4444;;1914-02-02 00:00:00;M;$10K - $30K;F;5;1;Partial College;1996-01-01 00:00:00;Normal;Store Temporary Checker;Y;0
11139;64097521089;Shafer;Andrea;J.;Edgeham Hollow Winchester Way;London;;RG1 9SP;UK;15;(71) 555-5598;;1914-02-02 00:00:00;M;$30K - $50K;M;2;2;High School Degree;1998-01-01 00:00:00;Golden;Store Permanent Checker;Y;2
11140;36387034972;Shanklin;Oleta;I.;7 Houndstooth Rd.;London;;WG2 7LT;UK;18;(71) 555-4444;;1914-02-02 00:00:00;M;$110K - $130K;F;4;1;Bachelors Degree;1998-01-01 00:00:00;Normal;Store Temporary Stocker;N;2
11141;40536869510;Shepard;David;;4110 Old Redmond Rd.;Redmond;WA;98052;USA;18;(206) 555-8122;;1914-02-02 00:00:00;S;$30K - $50K;F;5;1;High School Degree;1996-01-01 00:00:00;Bronze;Store Temporary Stocker;Y;2
11142;85805870769;Sherfy;John;C.;4110 Old Redmond Rd.;Redmond;WA;98052;USA;18;(206) 555-8122;;1914-02-02 00:00:00;S;$130K - $150K;M;2;0;High School Degree;1998-01-01 00:00:00;Bronze;Store Temporary Stocker;Y;3
11143;21520774835;Sherwood;Irma;F.;908 W. Capital Way;Tacoma;WA;98401;USA;14;(206) 555-9482;;1942-06-01 00:00:00;M;$130K - $150K;F;4;4;High School Degree;1997-01-01 00:00:00;Silver;Store Information Systems;Y;2
11144;82509976001;Shintani;Alice;R.;Coventry HouseMiner Rd.;London;;EC2 7JR;UK;18;(71) 555-7773;;1914-02-02 00:00:00;M;$130K - $150K;M;3;0;Partial College;1998-01-01 00:00:00;Silver;Store Temporary Stocker;Y;1
11145;83463084130;Short;Carlos;E.;4110 Old Redmond Rd.;Redmond;WA;98052;USA;19;(206) 555-8122;;1960-12-10 00:00:00;S;$50K - $70K;F;5;4;Graduate Degree;1997-01-01 00:00:00;Normal;Store Permanent Butcher;N;1
11146;50045283016;Simmons;Joyce;M.;908 W. Capital Way;Tacoma;WA;98401;USA;17;(206) 555-9482;;1914-02-02 00:00:00;S;$50K - $70K;M;3;3;High School Degree;1998-01-01 00:00:00;Bronze;Store Permanent Stocker;N;1
11147;49998899716;Simpson;Marty;V.;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;18;(206) 555-3412;;1914-02-02 00:00:00;M;$50K - $70K;M;4;2;High School Degree;1998-01-01 00:00:00;Silver;Store Temporary Stocker;Y;3
11148;89008713938;Sims;Anne;M.;Edgeham Hollow Winchester Way;London;;RG1 9SP;UK;15;(71) 555-5598;;1914-02-02 00:00:00;S;$110K - $130K;F;4;1;Partial High School;1998-01-01 00:00:00;Normal;Store Permanent Checker;N;1
11149;65903646582;Sims;Rose;Y.;908 W. Capital Way;Tacoma;WA;98401;USA;9;(206) 555-9482;;1916-08-09 00:00:00;S;$90K - $110K;F;4;0;High School Degree;1996-01-01 00:00:00;Silver;HQ Finance and Accounting;N;1
11150;25053333763;Sincich;Joy;;Edgeham Hollow Winchester Way;London;;RG1 9SP;UK;13;(71) 555-5598;;1961-09-24 00:00:00;M;$150K +;F;1;0;Partial College;1997-01-01 00:00:00;Golden;Store Shift Supervisor;N;0
11151;87676815751;Sipsy;Barbara;;Edgeham Hollow Winchester Way;London;;RG1 9SP;UK;17;(71) 555-5598;;1914-02-02 00:00:00;S;$70K - $90K;F;5;0;Graduate Degree;1996-01-01 00:00:00;Bronze;Store Permanent Stocker;Y;2
11152;27550050165;Skapinok;Linda;;908 W. Capital Way;Tacoma;WA;98401;USA;16;(206) 555-9482;;1914-02-02 00:00:00;M;$70K - $90K;F;4;0;Partial High School;1998-01-01 00:00:00;Bronze;Store Temporary Checker;Y;2
11153;91719849016;Skapinok;Nick;;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;17;(206) 555-1189;;1914-02-02 00:00:00;S;$110K - $130K;F;3;0;Partial College;1998-01-01 00:00:00;Golden;Store Permanent Stocker;Y;3
11154;70630260824;Skonnard;Monk;;Coventry HouseMiner Rd.;London;;EC2 7JR;UK;13;(71) 555-7773;;1961-09-24 00:00:00;M;$30K - $50K;F;2;2;Partial College;1998-01-01 00:00:00;Bronze;Store Shift Supervisor;Y;3
11155;32842355621;Skuce;Richard;R.;Edgeham Hollow Winchester Way;London;;RG1 9SP;UK;16;(71) 555-5598;;1914-02-02 00:00:00;M;$90K - $110K;M;0;0;High School Degree;1996-01-01 00:00:00;Normal;Store Temporary Checker;N;3
11156;19365495878;Slattengren;Dianne;;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;16;(206) 555-3412;;1914-02-02 00:00:00;S;$150K +;M;1;0;Partial College;1998-01-01 00:00:00;Golden;Store Temporary Checker;N;1
11157;48311669944;Slaven;Lanna;D.;4110 Old Redmond Rd.;Redmond;WA;98052;USA;17;(206) 555-8122;;1914-02-02 00:00:00;S;$110K - $130K;M;1;1;High School Degree;1996-01-01 00:00:00;Normal;Store Permanent Stocker;N;3
11158;16461412053;Sloan;Cathy;;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;18;(206) 555-3412;;1914-02-02 00:00:00;M;$150K +;F;3;0;Partial College;1996-01-01 00:00:00;Silver;Store Temporary Stocker;Y;0
11159;48185792932;Sloper;Kari;;908 W. Capital Way;Tacoma;WA;98401;USA;15;(206) 555-9482;;1914-02-02 00:00:00;S;$150K +;F;5;1;Graduate Degree;1998-01-01 00:00:00;Normal;Store Permanent Checker;N;1
11160;26682007833;Smallwood;Beverly;D.;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;18;(206) 555-9857;;1914-02-02 00:00:00;M;$150K +;M;4;4;Bachelors Degree;1998-01-01 00:00:00;Golden;Store Temporary Stocker;N;1
11161;90086939007;Smith;Christopher;Y.;Edgeham Hollow Winchester Way;London;;RG1 9SP;UK;19;(71) 555-5598;;1960-12-10 00:00:00;M;$150K +;M;4;4;High School Degree;1998-01-01 00:00:00;Bronze;Store Permanent Butcher;N;1
2724;22073475072;Abahamdeh;Catherine;;9532 Clayton Rd;Lincoln Acres;CA;23373;USA;10;483-555-3899;486-555-4806;1976-12-04 00:00:00;S;$50K - $70K;M;2;0;Bachelors Degree;1992-07-10 00:00:00;Bronze;Management;N;4
3872;30870370304;Abalos;John;M.;39 Mt. Etna Drive;Chula Vista;CA;12961;USA;13;246-555-9537;535-555-2358;1925-07-03 00:00:00;M;$70K - $90K;M;4;4;Bachelors Degree;1993-10-26 00:00:00;Golden;Management;Y;3
6979;55586996224;Abbassi;Glen;;7345 Kenwal Rd.;Shawnee;BC;37272;Canada;105;216-555-5714;920-555-9593;1936-04-02 00:00:00;S;$10K - $30K;F;3;0;Partial High School;1992-02-12 00:00:00;Normal;Skilled Manual;Y;1
4881;38285541376;Abbate;Carroll;;5302 Argonne Drive;Corvallis;OR;91208;USA;70;930-555-8419;188-555-9097;1963-10-15 00:00:00;M;$50K - $70K;M;3;3;Bachelors Degree;1991-09-20 00:00:00;Golden;Professional;N;4
9163;75920531456;Abbey;Rusty;;3560 Harvard Dr.;Redmond;WA;57890;USA;19;682-555-1026;817-555-3076;1951-04-08 00:00:00;M;$50K - $70K;F;5;3;Bachelors Degree;1993-02-24 00:00:00;Golden;Management;Y;2
8288;66978406400;Abbott;Bonnie;L.;1933 Lorie Lane;West Covina;CA;49734;USA;60;640-555-2004;929-555-3825;1959-08-23 00:00:00;S;$50K - $70K;F;3;0;Bachelors Degree;1994-09-12 00:00:00;Bronze;Professional;Y;3
8273;66857205760;Abbott;Brian;J.;8325 Glenhaven Ave. S.;Sooke;BC;67592;Canada;101;947-555-4760;443-555-9096;1971-12-14 00:00:00;M;$10K - $30K;F;2;2;Partial High School;1994-05-26 00:00:00;Normal;Skilled Manual;Y;0
8862;72530616320;Abbott;Patrick;R.;7243 St. George Dr.;Oregon City;OR;76606;USA;68;574-555-8440;555-555-1719;1960-12-08 00:00:00;S;$30K - $50K;M;1;0;High School Degree;1991-01-05 00:00:00;Bronze;Skilled Manual;N;2
5356;41861246976;Abbott;Patrick;;9405 Curletto Dr.;Bellingham;WA;91702;USA;78;194-555-9055;768-555-2791;1976-10-06 00:00:00;M;$50K - $70K;M;1;1;Bachelors Degree;1991-02-06 00:00:00;Bronze;Management;Y;1
6049;47648002048;Abbott;Sherry;;4095 Minert Rd.;Everett;WA;34442;USA;81;450-555-2076;607-555-2754;1934-08-20 00:00:00;S;$30K - $50K;M;5;0;Partial College;1991-06-12 00:00:00;Bronze;Professional;Y;2
1972;16647104512;Abbruzzese;Muffy;;2873 Tice;Hidalgo;Zacatecas;49259;Mexico;25;943-555-2806;946-555-3713;1913-03-01 00:00:00;S;$50K - $70K;F;2;0;Bachelors Degree;1990-12-09 00:00:00;Bronze;Professional;N;2
4581;36039098368;Abbud;Mark;C.;2953 St. Francis Drive;Concord;CA;88446;USA;46;421-555-7456;294-555-7220;1942-03-12 00:00:00;M;$30K - $50K;F;1;0;Partial College;1993-07-11 00:00:00;Bronze;Management;Y;3
1644;14398822400;Abdulla;Larry;;6968 Wren Ave.;Lemon Grove;CA;96003;USA;12;547-555-8456;220-555-2192;1979-08-10 00:00:00;S;$10K - $30K;M;0;0;Partial High School;1992-03-15 00:00:00;Normal;Manual;Y;1
5546;43375570944;Abdullah;Steven;D.;1906 Adobe Dr.;Vancouver;BC;65356;Canada;5;595-555-5356;622-555-4891;1946-11-03 00:00:00;M;$70K - $90K;M;3;2;High School Degree;1994-11-02 00:00:00;Bronze;Professional;N;2
4078;32137949184;Abels;Paula;;25 Leisure Lane;Port Orchard;WA;52925;USA;77;317-555-7705;298-555-9983;1911-09-20 00:00:00;S;$70K - $90K;F;2;0;Graduate Degree;1991-03-06 00:00:00;Golden;Professional;N;3
6284;49632145408;Abernathy;Christine;D.;1604 Kenneth Ct.;Arcadia;CA;88526;USA;51;872-555-5000;545-555-7736;1977-12-02 00:00:00;M;$10K - $30K;F;5;4;Partial High School;1993-06-07 00:00:00;Normal;Skilled Manual;Y;2
3923;31170471936;Abeyta;Frank;;206 Greenview Court;Lynnwood;WA;94792;USA;75;535-555-2377;1000-555-2599;1913-03-18 00:00:00;S;$10K - $30K;F;1;0;Partial High School;1991-09-09 00:00:00;Normal;Skilled Manual;N;1
9120;75399929856;Abidor;Kenneth;;4848 Azalea Ave.;Shawnee;BC;92743;Canada;105;464-555-3972;753-555-5794;1967-04-15 00:00:00;M;$30K - $50K;F;5;3;High School Degree;1990-12-21 00:00:00;Golden;Skilled Manual;Y;4
4884;38309236736;Abner;Donald;;4661 Balboa Court;Pomona;CA;97553;USA;61;100-555-5329;343-555-9893;1932-02-21 00:00:00;S;$70K - $90K;M;4;0;Bachelors Degree;1992-09-02 00:00:00;Normal;Management;Y;3
5388;42113118208;Abo;Kimberley;;9750 W. Watson Court;Lake Oswego;OR;23062;USA;64;978-555-7030;651-555-9766;1922-02-04 00:00:00;M;$70K - $90K;M;4;0;High School Degree;1994-12-25 00:00:00;Bronze;Management;Y;3
5617;43890053120;Abrahamian;Joseph;;5144 Alvecedo;Acapulco;Guerrero;12644;Mexico;28;585-555-2654;742-555-3332;1929-01-20 00:00:00;S;$30K - $50K;F;1;0;High School Degree;1992-02-17 00:00:00;Bronze;Skilled Manual;Y;3
9608;80505159680;Abram;Mark;;935 Rheem Drive;N. Vancouver;BC;73642;Canada;97;329-555-3375;948-555-3368;1951-11-18 00:00:00;S;$30K - $50K;F;5;0;High School Degree;1993-12-11 00:00:00;Bronze;Manual;N;3
7890;63291432960;Abramo;Daniel;;6616 Baird Court;Grossmont;CA;35460;USA;17;743-555-2257;678-555-7279;1959-04-04 00:00:00;M;$50K - $70K;F;1;0;High School Degree;1991-02-08 00:00:00;Bronze;Skilled Manual;N;3
8208;66165854208;Abramowitz;DeeDee;;4150 Grant St.;Lemon Grove;CA;38472;USA;12;570-555-5964;858-555-7786;1912-02-18 00:00:00;S;$70K - $90K;M;4;0;Partial High School;1992-06-03 00:00:00;Bronze;Professional;N;2
1767;15127675904;Abrams;Oral;;2444 North Ranchford;Vancouver;BC;55547;Canada;5;546-555-9560;965-555-3525;1925-04-27 00:00:00;S;$70K - $90K;M;1;0;Bachelors Degree;1992-07-07 00:00:00;Bronze;Professional;Y;3
7717;61716021248;Abrams;Pamela;;4524 P St.;Lake Oswego;OR;24284;USA;64;571-555-4569;683-555-7991;1935-02-15 00:00:00;M;$30K - $50K;F;2;2;Partial High School;1991-10-07 00:00:00;Bronze;Manual;Y;3
3457;27564644352;Abramson;Cynthia;G.;1104 O St.;Coronado;CA;64335;USA;8;987-555-9203;244-555-9882;1976-09-19 00:00:00;M;$30K - $50K;M;1;1;High School Degree;1992-02-02 00:00:00;Bronze;Manual;Y;2
1195;11425427456;Abravaya;William;J.;6406 Pepperidge Way;Oregon City;OR;88933;USA;68;193-555-7998;328-555-1048;1958-10-09 00:00:00;S;$10K - $30K;F;5;0;Bachelors Degree;1991-04-16 00:00:00;Normal;Professional;Y;0
8544;69305245696;Abreu;Dianne;G.;1903 Long Brook Way;Acapulco;Guerrero;53834;Mexico;28;377-555-8913;666-555-1734;1919-03-05 00:00:00;S;$30K - $50K;F;3;0;Partial College;1991-06-16 00:00:00;Bronze;Professional;Y;4
4508;35474108416;Ace;Geneva;;3929 Ferness Street;Lebanon;OR;72880;USA;72;716-555-4123;389-555-6859;1971-09-07 00:00:00;M;$30K - $50K;M;0;0;High School Degree;1991-07-18 00:00:00;Bronze;Manual;Y;3
9620;80707231744;Ace;John;;658 Pecan Street;Acapulco;Guerrero;65182;Mexico;28;726-555-2312;969-555-6876;1950-08-05 00:00:00;S;$90K - $110K;M;4;0;Partial High School;1991-11-15 00:00:00;Bronze;Management;N;4
6601;52386164736;Ace;Morrie;N.;5494 Roslyn Dr.;Santa Cruz;CA;58813;USA;40;393-555-6009;220-555-8516;1918-05-04 00:00:00;M;$130K - $150K;M;4;1;Bachelors Degree;1992-02-05 00:00:00;Bronze;Professional;Y;3
8997;74044325888;Acel;Clinton;A.;827 Nulty Dr.;Haney;BC;44493;Canada;93;812-555-9002;924-555-3424;1914-11-25 00:00:00;S;$50K - $70K;M;4;0;Bachelors Degree;1991-04-27 00:00:00;Bronze;Professional;N;2
1914;16227247104;Acevedo;Stephen;;6510 Hacienda Drive;Imperial Beach;CA;17174;USA;14;999-555-1817;364-555-5010;1976-01-23 00:00:00;S;$70K - $90K;M;2;0;Bachelors Degree;1993-01-07 00:00:00;Golden;Professional;N;1
7510;60056825856;Acevedo;Zelda;;7779 Mt. Hood Circle;Renton;WA;22689;USA;73;333-555-3988;883-555-8095;1923-04-02 00:00:00;S;$10K - $30K;M;2;0;Bachelors Degree;1991-06-06 00:00:00;Normal;Professional;N;1
6193;48894492672;Achey;Donald;H.;7419 Donaleen Ct.;Merida;Yucatan;46763;Mexico;26;916-555-1213;413-555-5549;1965-04-02 00:00:00;M;$90K - $110K;M;5;5;Partial High School;1990-06-05 00:00:00;Golden;Professional;Y;2
7639;61126840320;Ackerman;Anna;C.;10 Hillsborough Dr.;Albany;OR;95420;USA;71;524-555-5107;943-555-8071;1955-04-02 00:00:00;M;$150K +;M;2;2;High School Degree;1994-05-13 00:00:00;Golden;Professional;Y;4
10128;85795012608;Ackerman;Carol;;9562 Tupelo Dr.;Burien;WA;42925;USA;74;186-555-3560;474-555-5381;1936-12-04 00:00:00;S;$30K - $50K;M;4;0;Partial College;1992-07-06 00:00:00;Bronze;Skilled Manual;Y;2
4055;31974340608;Ackerman;Cathy;;8609 Eagle Ct;Oak Bay;BC;24033;Canada;99;757-555-2486;276-555-5450;1951-12-12 00:00:00;M;$30K - $50K;M;1;0;High School Degree;1991-04-11 00:00:00;Bronze;Skilled Manual;Y;2
6617;52519587840;Acuna;Diane;;9649 Sequoia Woods Pl.;Altadena;CA;28332;USA;50;813-555-7812;640-555-1319;1927-05-25 00:00:00;M;$10K - $30K;F;2;2;Partial High School;1992-09-10 00:00:00;Normal;Skilled Manual;N;2
3630;28802387968;Adalat;Robert;;33 Rotherham Dr;Kirkland;WA;42283;USA;63;862-555-6760;843-555-9038;1915-09-12 00:00:00;S;$150K +;F;0;0;High School Degree;1992-10-18 00:00:00;Silver;Professional;N;2
9936;83942236160;Adamich;Edna;M.;1691 Boxer Blvd.;Colma;CA;95137;USA;32;974-555-1066;363-555-2888;1947-02-25 00:00:00;M;$10K - $30K;F;2;2;Partial High School;1992-01-03 00:00:00;Normal;Skilled Manual;Y;0
2714;21993863168;Adams;Alma;J.;6541 Bonita Ave;Langford;BC;19143;Canada;102;839-555-2767;866-555-2303;1911-04-18 00:00:00;S;$50K - $70K;M;3;0;Bachelors Degree;1992-07-18 00:00:00;Bronze;Professional;N;3
7019;55961452544;Adams;Amy;A.;5243 Miguel Drive;Oakland;CA;97667;USA;37;831-555-4819;966-555-6869;1941-08-25 00:00:00;M;$30K - $50K;M;2;2;High School Degree;1993-07-10 00:00:00;Golden;Skilled Manual;Y;1
2638;21478879232;Adams;Barbara;;9637 Kenneth Ct;Woodburn;OR;66524;USA;69;253-555-6428;234-555-8707;1972-07-13 00:00:00;M;$50K - $70K;F;3;2;Bachelors Degree;1994-12-27 00:00:00;Bronze;Management;Y;1
8002;64173826048;Adams;Barbra;I.;9478 Rheem Dr.;Westminster;BC;91885;Canada;91;786-555-8632;721-555-4653;1924-11-28 00:00:00;S;$30K - $50K;F;3;0;High School Degree;1993-06-05 00:00:00;Bronze;Manual;N;3
4936;38694490112;Adams;Charles;A.;7824 Hobby Court;Santa Anita;DF;56740;Mexico;108;423-555-8519;381-555-3169;1937-09-27 00:00:00;S;$70K - $90K;M;2;0;Bachelors Degree;1994-06-26 00:00:00;Silver;Management;Y;2
7569;60600635392;Adams;Charles;D.;901 Newport Drive;Woodburn;OR;68989;USA;69;925-555-5626;182-555-6304;1954-05-10 00:00:00;M;$30K - $50K;F;0;0;Partial High School;1993-03-13 00:00:00;Golden;Skilled Manual;Y;4
5979;46993182720;Adams;Christa;;9396 Geary Road;Guadalajara;Jalisco;58270;Mexico;4;226-555-4214;361-555-6264;1928-11-25 00:00:00;M;$30K - $50K;F;4;2;High School Degree;1990-07-03 00:00:00;Bronze;Skilled Manual;Y;4
4075;32122206208;Adams;Daniel;;920 Broadway;Port Orchard;WA;12742;USA;77;262-555-9660;396-555-2710;1933-08-03 00:00:00;M;$70K - $90K;M;2;2;Partial High School;1991-04-16 00:00:00;Bronze;Professional;Y;2
5167;40477454336;Adams;Deborah;R.;8168 Lorie Lane;Spring Valley;CA;14930;USA;15;914-555-2838;764-555-3973;1976-06-01 00:00:00;S;$10K - $30K;F;3;0;Partial High School;1991-02-26 00:00:00;Normal;Manual;N;2
8349;67496423424;Adams;Deloy;J.;1509 Orangewood Ave.;Colma;CA;16993;USA;32;926-555-1776;468-555-3369;1968-04-25 00:00:00;M;$130K - $150K;F;2;1;High School Degree;1990-09-13 00:00:00;Bronze;Professional;Y;2
8691;70740418560;Adams;Donald;H.;3268 Hilltop Dr.;Camacho;Zacatecas;52546;Mexico;27;133-555-6652;598-555-6874;1969-07-02 00:00:00;S;$30K - $50K;M;3;0;High School Degree;1992-05-08 00:00:00;Golden;Manual;Y;2
6382;50480558080;Adams;Dorothy;;7894 Eagle Ct.;Tixapan;DF;48778;Mexico;107;567-555-3288;548-555-5567;1913-02-03 00:00:00;M;$150K +;F;0;0;Bachelors Degree;1992-10-05 00:00:00;Golden;Professional;N;2
7603;60883689472;Adams;Jacqueline;;266 H Street;Santa Cruz;CA;34614;USA;40;240-555-8449;944-555-3328;1926-04-16 00:00:00;M;$30K - $50K;F;4;4;High School Degree;1993-09-09 00:00:00;Golden;Manual;Y;4
8242;66564968448;Adams;James;P.;7948 Walnut Blvd;Olympia;WA;27408;USA;85;413-555-4163;109-555-5527;1956-03-22 00:00:00;M;$30K - $50K;M;4;4;High School Degree;1994-06-15 00:00:00;Golden;Manual;Y;3
4072;32078028800;Adams;Jared;M.;6433 E. 70th Street;Tixapan;DF;71636;Mexico;107;173-555-4867;131-555-8518;1916-10-05 00:00:00;S;$30K - $50K;F;2;0;Partial High School;1990-09-11 00:00:00;Bronze;Manual;N;2
7919;63511400448;Adams;John;A.;5086 Coachman Place;Anacortes;WA;18630;USA;79;303-555-9566;392-555-5359;1959-04-03 00:00:00;S;$30K - $50K;M;5;0;Partial College;1991-04-18 00:00:00;Bronze;Professional;N;3
