58;PYZKWZ;ACCTMAEDJE;9699415866 Dell Way;;QYRSPHP;;0;Japan;2;ACCTMAEDJE@dell.com;9699415866;3;4816810300573707;2008/07;user10733;password;40;80000;F
59;HZMOSP;ACDAOOOJZJ;2436905520 Dell Way;;TPJJJKA;;0;China;2;ACDAOOOJZJ@dell.com;2436905520;1;8374613733030856;2011/10;user13196;password;54;20000;F
60;ACJDVW;ACDATRGGWY;2953461081 Dell Way;;DBSMXLD;;0;UK;2;ACDATRGGWY@dell.com;2953461081;3;9309887535870076;2008/09;user14181;password;27;80000;M
63;EXBRAR;ACIACYQGCZ;3995577830 Dell Way;;UQUUQSH;;0;Canada;2;ACIACYQGCZ@dell.com;3995577830;5;6573083946015686;2009/06;user15098;password;55;20000;M
73;VLOSUM;ACNIUIJHVC;5913629923 Dell Way;;SNJFCBB;;0;Australia;2;ACNIUIJHVC@dell.com;5913629923;5;1789067067205906;2011/09;user15168;password;55;100000;M
74;ZTEUCP;ACOCJCNLVW;2504014435 Dell Way;;CWCAKBD;;0;Chile;2;ACOCJCNLVW@dell.com;2504014435;4;6919243911281229;2009/02;user17226;password;80;100000;F
76;YDRQBE;ACQIKODABU;8552545113 Dell Way;;NBANCLX;;0;China;2;ACQIKODABU@dell.com;8552545113;3;5881548217963428;2009/04;user16775;password;63;20000;F
86;FMRYMP;ACYOTNLHNQ;5452248993 Dell Way;;NNIYIGZ;;0;Russia;2;ACYOTNLHNQ@dell.com;5452248993;2;1477490943390876;2010/03;user19265;password;61;40000;F
96;AAZRQJ;ADFTSTGTNA;2969681330 Dell Way;;GBNOIGP;;0;Japan;2;ADFTSTGTNA@dell.com;2969681330;5;9578653512522580;2008/07;user11978;password;75;100000;M
97;BWEHOE;ADGKBXMFWQ;1193134635 Dell Way;;STNTAQH;;0;Russia;2;ADGKBXMFWQ@dell.com;1193134635;5;9323877225629986;2008/05;user13517;password;33;40000;F
109;GRCZUF;ADRHVIHVRV;9238707659 Dell Way;;VHTYYPW;;0;Japan;2;ADRHVIHVRV@dell.com;9238707659;1;7222471043467522;2012/07;user14536;password;56;40000;M
113;KWTGZY;ADUCHODKSX;2347267624 Dell Way;;HGYVVZO;;0;South Africa;2;ADUCHODKSX@dell.com;2347267624;4;4575830923859030;2011/05;user17095;password;51;40000;M
114;SRFNJY;ADXFWEOYZY;2643083645 Dell Way;;AUKQYVD;;0;Chile;2;ADXFWEOYZY@dell.com;2643083645;3;5296333495061845;2010/06;user14595;password;19;20000;F
116;ERKBBO;ADXZDCOXJK;2970805510 Dell Way;;SHTBEER;;0;Chile;2;ADXZDCOXJK@dell.com;2970805510;2;7833022105507553;2010/09;user12537;password;40;80000;M
118;SWLBWY;AEACWYYHDZ;1933470620 Dell Way;;LGMOIGP;;0;Canada;2;AEACWYYHDZ@dell.com;1933470620;4;3981917629484087;2012/01;user19397;password;88;100000;M
120;FTACPO;AEAXHPVOQU;9407296377 Dell Way;;DETSKXT;;0;Japan;2;AEAXHPVOQU@dell.com;9407296377;3;8544413673691452;2012/06;user11223;password;48;40000;M
131;MXEKER;AEKCJGSTPR;5182689036 Dell Way;;ELIPDLI;;0;Japan;2;AEKCJGSTPR@dell.com;5182689036;1;4416326139587909;2010/03;user13010;password;66;100000;M
132;COXDIP;AEKIZSGKNF;3005525830 Dell Way;;SYKZXOJ;;0;Japan;2;AEKIZSGKNF@dell.com;3005525830;3;3313591831363738;2010/04;user12568;password;80;20000;F
133;ILRZMJ;AEMWNNZXTA;4984524974 Dell Way;;EODPVPA;;0;Chile;2;AEMWNNZXTA@dell.com;4984524974;3;7473770412150771;2010/04;user12319;password;39;40000;M
138;MAZSPF;AEQKOQNCTZ;4645368730 Dell Way;;BNBUBDD;;0;Chile;2;AEQKOQNCTZ@dell.com;4645368730;3;8799190890975297;2012/09;user13403;password;41;60000;F
144;PVVNOD;AEXKMLULRU;1749800017 Dell Way;;DXIKHHY;;0;Australia;2;AEXKMLULRU@dell.com;1749800017;2;5503426731564105;2011/04;user19529;password;78;60000;M
147;VXVGBJ;AEYGCGIGIO;7832045337 Dell Way;;LYONMTE;;0;UK;2;AEYGCGIGIO@dell.com;7832045337;1;8311238041613252;2011/03;user13968;password;69;60000;F
151;ITMMOB;AFDFHNKQBR;9198366146 Dell Way;;LULXIKW;;0;South Africa;2;AFDFHNKQBR@dell.com;9198366146;2;5555651189293713;2012/03;user14098;password;26;80000;M
159;PQBWTR;AFHAICZIKR;6240191418 Dell Way;;LJLOLTB;;0;South Africa;2;AFHAICZIKR@dell.com;6240191418;4;7810833414085210;2008/09;user18239;password;69;20000;F
164;TUYZZD;AFKIYRZWUA;3507351718 Dell Way;;YAUMJYN;;0;Australia;2;AFKIYRZWUA@dell.com;3507351718;5;9905827934853734;2008/08;user18676;password;67;100000;F
166;BEZWCR;AFKTTYUWZS;7543374884 Dell Way;;XGUPNFH;;0;Germany;2;AFKTTYUWZS@dell.com;7543374884;2;1972233679145574;2012/09;user19738;password;82;80000;M
170;YUOSBW;AFNQHELHHL;4847492718 Dell Way;;FVLUQYN;;0;UK;2;AFNQHELHHL@dell.com;4847492718;3;3643773898482323;2008/11;user14370;password;26;60000;M
177;CTUFHQ;AFRSTETBMU;4464140702 Dell Way;;EIPCVSF;;0;UK;2;AFRSTETBMU@dell.com;4464140702;5;7243950860574842;2011/08;user14908;password;48;80000;M
179;BRMECL;AFTKGYXMNY;1461871057 Dell Way;;SNAULXD;;0;Japan;2;AFTKGYXMNY@dell.com;1461871057;5;3678684541955590;2012/05;user12728;password;61;40000;F
180;CWSXMU;AFTYWXCOIK;1019960844 Dell Way;;EMYMNIX;;0;Russia;2;AFTYWXCOIK@dell.com;1019960844;2;6462732590734959;2009/10;user13529;password;53;40000;M
184;IVGWTC;AFXMFSYDUQ;7305709745 Dell Way;;GLZUGMC;;0;Chile;2;AFXMFSYDUQ@dell.com;7305709745;5;1907002934254706;2011/09;user15572;password;46;20000;M
189;YBHQIR;AGARDGELXJ;3533216411 Dell Way;;JUOTXEB;;0;China;2;AGARDGELXJ@dell.com;3533216411;1;1729194307234138;2009/10;user14069;password;36;60000;M
191;QGABSO;AGCXECEBKW;2579453114 Dell Way;;NSMPELY;;0;South Africa;2;AGCXECEBKW@dell.com;2579453114;2;7825531144160778;2008/11;user17965;password;59;20000;M
199;JJASZC;AGLRNLPDPW;9087750480 Dell Way;;UCHVHOZ;;0;Chile;2;AGLRNLPDPW@dell.com;9087750480;2;8157375384587795;2009/02;user13239;password;52;40000;F
204;LOVCAY;AGNWMHBTAM;1136149344 Dell Way;;LPADFCH;;0;South Africa;2;AGNWMHBTAM@dell.com;1136149344;2;2725921831093728;2008/06;user14620;password;69;100000;M
210;MVODKW;AGTPVUCGFN;8824070521 Dell Way;;TTXHRKU;;0;China;2;AGTPVUCGFN@dell.com;8824070521;4;3931596647482365;2011/05;user18503;password;23;80000;M
211;EFHLNX;AGTVIWYGMQ;6165187504 Dell Way;;AXKQLUT;;0;Germany;2;AGTVIWYGMQ@dell.com;6165187504;4;8261182506103069;2009/12;user14632;password;31;60000;F
217;CDZYZM;AGWOTWKDKH;8366547764 Dell Way;;TUERJQN;;0;Australia;2;AGWOTWKDKH@dell.com;8366547764;1;4281232583802194;2009/05;user17817;password;23;80000;F
219;MGKCRZ;AGYFOGGPAD;4252231584 Dell Way;;UCVAVFJ;;0;Japan;2;AGYFOGGPAD@dell.com;4252231584;3;6923145255539567;2008/06;user14278;password;23;100000;M
220;BBURKE;AGYKINVRFY;7072014791 Dell Way;;RBIBTCI;;0;China;2;AGYKINVRFY@dell.com;7072014791;4;3081131070852280;2011/12;user15500;password;80;80000;F
221;WAXDSY;AGYPSNZTZV;3297545612 Dell Way;;SKOILLX;;0;China;2;AGYPSNZTZV@dell.com;3297545612;5;9616589075885714;2012/04;user13170;password;56;40000;F
222;NKJYKL;AGZJBEAJNX;2755163604 Dell Way;;SRELNNH;;0;Chile;2;AGZJBEAJNX@dell.com;2755163604;5;9580066487658770;2010/11;user15224;password;70;60000;F
226;ESGWPK;AHFSCFHRXS;1475632926 Dell Way;;VGOXUWO;;0;Germany;2;AHFSCFHRXS@dell.com;1475632926;2;6669322665780783;2012/11;user15515;password;54;20000;F
238;CTKERE;AHRDTQJRFV;3120497429 Dell Way;;DUUWFQG;;0;UK;2;AHRDTQJRFV@dell.com;3120497429;2;4140419845934957;2012/11;user19016;password;63;100000;M
242;UUBWHN;AHVUGJDOXN;8246910660 Dell Way;;NUUOTHI;;0;Chile;2;AHVUGJDOXN@dell.com;8246910660;2;5683670150581748;2009/02;user14130;password;24;80000;M
243;VIVWZU;AHWCNGBBHF;2397511467 Dell Way;;PIUEAXA;;0;UK;2;AHWCNGBBHF@dell.com;2397511467;1;3244058408308774;2012/07;user11419;password;70;80000;F
246;FWRDRC;ACHUXCKQAG;1300252113 Dell Way;;GKBBYVR;;0;Russia;2;ACHUXCKQAG@dell.com;1300252113;1;6475918313488365;2011/09;user18154;password;82;100000;M
249;IRRQKR;AICDLFANPN;1677880484 Dell Way;;QHCYOMA;;0;Australia;2;AICDLFANPN@dell.com;1677880484;4;2278216705657542;2009/02;user13368;password;88;20000;F
251;ROGOEL;AIDKOVPTBZ;5542650840 Dell Way;;XGAWKFK;;0;Germany;2;AIDKOVPTBZ@dell.com;5542650840;2;8399054084438831;2010/05;user12913;password;26;40000;F
254;QZFNCB;AIHANYVFTK;9379370558 Dell Way;;GIYXZLW;;0;Germany;2;AIHANYVFTK@dell.com;9379370558;1;6179393556434662;2010/03;user11824;password;90;40000;M
255;BIRYWU;AIILWSGCOC;4351020473 Dell Way;;FLGEGGG;;0;China;2;AIILWSGCOC@dell.com;4351020473;2;4715667983051390;2011/04;user15306;password;29;20000;F
256;ACCRPS;AIJNSUIEEA;3719507063 Dell Way;;ORSPXFJ;;0;China;2;AIJNSUIEEA@dell.com;3719507063;3;3167625685688108;2008/11;user19086;password;52;40000;M
259;IQUSED;AIMDASYSSV;2811578980 Dell Way;;QBFJRWM;;0;France;2;AIMDASYSSV@dell.com;2811578980;3;9743094512727112;2011/06;user14832;password;19;40000;M
269;CYTZWH;AIYXEOUHTD;1381919435 Dell Way;;HQCZZOM;;0;Japan;2;AIYXEOUHTD@dell.com;1381919435;2;3990792225115001;2010/11;user13705;password;35;20000;M
273;HIBJNR;AJBQMOPACR;3456303372 Dell Way;;ZVSXKMR;;0;Australia;2;AJBQMOPACR@dell.com;3456303372;3;5775245812255890;2008/05;user19213;password;81;40000;M
275;GONFAV;AJFEVHBTJW;3084871914 Dell Way;;QRUKNSK;;0;South Africa;2;AJFEVHBTJW@dell.com;3084871914;5;5756272276397795;2010/03;user10812;password;20;60000;F
276;DPXBWN;AJGHXPVSPG;8564510053 Dell Way;;IPTJHOQ;;0;Germany;2;AJGHXPVSPG@dell.com;8564510053;4;3720266249962151;2010/03;user11981;password;35;20000;F
278;YSKXOE;AJKWRDHADV;7233759099 Dell Way;;NAEAQBG;;0;Japan;2;AJKWRDHADV@dell.com;7233759099;1;9256584725342692;2009/08;user13118;password;82;100000;M
283;EMRUBU;AJPIJWIXHB;8487999898 Dell Way;;MMLMCDQ;;0;China;2;AJPIJWIXHB@dell.com;8487999898;1;6774375866167248;2009/05;user16253;password;85;60000;M
287;KTIXDK;AJQDFHCIIV;6178851067 Dell Way;;KTMZQVO;;0;China;2;AJQDFHCIIV@dell.com;6178851067;4;2943268201313913;2011/03;user10605;password;37;40000;M
294;YKAVBU;AJWDHOMWAP;8154685774 Dell Way;;FKIFMJZ;;0;Australia;2;AJWDHOMWAP@dell.com;8154685774;4;4319381621666253;2009/07;user14526;password;84;20000;M
296;TCTNCJ;AJYNXVGQHU;1820185008 Dell Way;;DKVYCRY;;0;Canada;2;AJYNXVGQHU@dell.com;1820185008;5;1984938951209187;2010/02;user12007;password;25;100000;M
298;AKIHFO;AKBOHVRTWC;4271999087 Dell Way;;HDCREQY;;0;Russia;2;AKBOHVRTWC@dell.com;4271999087;3;6009167584590614;2010/03;user11940;password;53;100000;F
300;WOLRBA;AKDBZXYJKC;2268829309 Dell Way;;EPCCSZX;;0;Australia;2;AKDBZXYJKC@dell.com;2268829309;2;1062890022993087;2011/09;user11674;password;62;80000;M
305;CTSAAQ;AKHTXWJKBO;9585251306 Dell Way;;MHQRSQS;;0;Russia;2;AKHTXWJKBO@dell.com;9585251306;2;3085557738319039;2008/04;user13074;password;65;100000;F
308;ARCIMX;AKIDIIPGAC;1083282405 Dell Way;;TXUSXIU;;0;South Africa;2;AKIDIIPGAC@dell.com;1083282405;4;5627420166507364;2011/03;user17441;password;39;60000;F
311;LBWMEC;AKKNAXAUNS;2119510004 Dell Way;;KCQCEGL;;0;Japan;2;AKKNAXAUNS@dell.com;2119510004;2;7568446745164693;2009/08;user19405;password;33;80000;F
312;TCEZWY;AKKOZTHKWX;9705334784 Dell Way;;DEDREKQ;;0;Russia;2;AKKOZTHKWX@dell.com;9705334784;1;6132640654221178;2008/03;user17792;password;24;80000;M
315;LPKIYX;AKPIEZSTCY;2486312354 Dell Way;;UXITHFC;;0;France;2;AKPIEZSTCY@dell.com;2486312354;3;1489817403722554;2009/11;user11433;password;40;80000;F
317;IHDWYS;AKQGZZRCGV;9125007989 Dell Way;;YPPSTDC;;0;Canada;2;AKQGZZRCGV@dell.com;9125007989;4;9592024114914240;2010/01;user11840;password;79;40000;F
325;HFIVXA;AKUVULPHGN;9745866345 Dell Way;;LSRNHAG;;0;Japan;2;AKUVULPHGN@dell.com;9745866345;1;7266512974165381;2010/12;user18060;password;87;20000;F
334;EGFQYC;ALGPWXSTAX;9590486865 Dell Way;;TEJALDZ;;0;France;2;ALGPWXSTAX@dell.com;9590486865;2;3044446221552789;2008/12;user12779;password;49;20000;F
335;RJWYWH;ALHHJERHHZ;7438576225 Dell Way;;MMUERXS;;0;Canada;2;ALHHJERHHZ@dell.com;7438576225;3;8487176184076817;2008/02;user17630;password;82;20000;M
338;ILNWIK;ALIWNYJEKT;2513305469 Dell Way;;XDJJQHP;;0;Japan;2;ALIWNYJEKT@dell.com;2513305469;5;5468592883087695;2008/02;user17971;password;41;40000;F
340;MSUHJC;ALOIYAIZCY;8447265873 Dell Way;;WQULVOM;;0;UK;2;ALOIYAIZCY@dell.com;8447265873;1;9134092682041228;2010/01;user10341;password;75;60000;M
341;JYMWKA;ALPTEPJDXR;7666828989 Dell Way;;RQGSHMS;;0;France;2;ALPTEPJDXR@dell.com;7666828989;5;1441031621769070;2012/03;user18999;password;84;100000;M
342;WDGFEM;ALRIQWDYJZ;2048755195 Dell Way;;AAXYLSN;;0;France;2;ALRIQWDYJZ@dell.com;2048755195;1;3293332079891115;2009/07;user14898;password;86;60000;F
343;LVKNLX;ALRNHJMELB;4459168058 Dell Way;;JWZZDYE;;0;Russia;2;ALRNHJMELB@dell.com;4459168058;1;5397363625001163;2011/08;user13544;password;78;20000;F
349;IGEDVZ;ALXHAYIOYT;2942108694 Dell Way;;XEVJUPZ;;0;Germany;2;ALXHAYIOYT@dell.com;2942108694;1;2208178448956460;2008/12;user11284;password;73;40000;F
350;PJFQVN;ALZDLYLJDK;6731362990 Dell Way;;ACAMYZD;;0;Germany;2;ALZDLYLJDK@dell.com;6731362990;4;3675526345614344;2008/12;user17735;password;25;80000;M
352;TGJVYY;AMAEVQTUEB;3862020744 Dell Way;;BJWVUXI;;0;Germany;2;AMAEVQTUEB@dell.com;3862020744;3;5764525362290443;2009/11;user17604;password;66;20000;M
356;NHVFGV;AMDWBSULMY;3211641058 Dell Way;;TFDGUBT;;0;Russia;2;AMDWBSULMY@dell.com;3211641058;1;6304542843252421;2012/06;user19626;password;46;60000;M
361;TFCCLP;AMIPSCSJQZ;3569068359 Dell Way;;PIRGZBB;;0;Canada;2;AMIPSCSJQZ@dell.com;3569068359;3;7711990227457137;2012/11;user18795;password;46;20000;M
362;ETHPDV;AMJSFOICRS;7103480326 Dell Way;;YPPWLCJ;;0;China;2;AMJSFOICRS@dell.com;7103480326;2;4310407344251871;2008/08;user15471;password;21;80000;M
368;JHNSJW;AMNDHSUZLD;6644644532 Dell Way;;LNPZWZI;;0;Japan;2;AMNDHSUZLD@dell.com;6644644532;4;4471308063250035;2011/07;user11271;password;29;60000;M
371;LBGZOC;AMOIEONRVK;1954765788 Dell Way;;MKXFXQE;;0;Chile;2;AMOIEONRVK@dell.com;1954765788;3;8526508629322053;2010/04;user10655;password;45;80000;M
374;RLVUDZ;AMPIWVVJXJ;4346294429 Dell Way;;HXQHFHS;;0;Australia;2;AMPIWVVJXJ@dell.com;4346294429;3;6072213339153678;2008/04;user10952;password;81;60000;M
375;QMUJQW;AMQCRKJNXI;7412229745 Dell Way;;GRRJMOW;;0;Australia;2;AMQCRKJNXI@dell.com;7412229745;3;9574817287269980;2010/11;user13154;password;71;80000;F
381;YNWGND;AMUQWCNMXT;2245763351 Dell Way;;BTYPYAX;;0;Germany;2;AMUQWCNMXT@dell.com;2245763351;3;6478818535804749;2008/04;user15316;password;57;20000;F
384;GUMKHM;AMXBMXOKAE;8886373266 Dell Way;;XNBRXOU;;0;Russia;2;AMXBMXOKAE@dell.com;8886373266;1;1016062940936535;2008/10;user18714;password;24;100000;F
390;QFTMVO;ANDIDYQPWQ;6650314986 Dell Way;;GBMITFA;;0;China;2;ANDIDYQPWQ@dell.com;6650314986;5;9559382754378022;2009/12;user19460;password;84;80000;M
391;MANGBI;ANFDSOGDZR;5338272619 Dell Way;;RTSKQWR;;0;Japan;2;ANFDSOGDZR@dell.com;5338272619;4;5108345088548959;2012/08;user19268;password;23;20000;F
397;UXQJXD;ANNRQVZXET;3462912779 Dell Way;;HHQHIEM;;0;France;2;ANNRQVZXET@dell.com;3462912779;1;3000693034846335;2009/04;user16537;password;83;80000;F
399;CCSIFQ;ANPMQRKXDA;8409397315 Dell Way;;AILRLIH;;0;Japan;2;ANPMQRKXDA@dell.com;8409397315;4;3364665290340781;2009/11;user14774;password;21;100000;M
401;HFPRXG;ANQROZJIUD;1797148319 Dell Way;;TGYWLXY;;0;Japan;2;ANQROZJIUD@dell.com;1797148319;1;9830575589556248;2008/08;user12112;password;28;80000;M
404;CGPZEY;ANRVYUPEWB;5192361849 Dell Way;;LJPVCLY;;0;Chile;2;ANRVYUPEWB@dell.com;5192361849;1;5125092604663223;2010/09;user16176;password;24;20000;M
408;VULOLG;ANTOJHMGVM;3944851005 Dell Way;;IKCRSDF;;0;Russia;2;ANTOJHMGVM@dell.com;3944851005;4;9205126616638156;2012/12;user15162;password;19;20000;M
413;ANSSJR;ANZRQXAPRT;3151422628 Dell Way;;ONWBWLR;;0;Japan;2;ANZRQXAPRT@dell.com;3151422628;5;7408524282276631;2009/05;user18280;password;84;80000;F
414;ZGKSLF;AOBBYUNUOY;4252227137 Dell Way;;BXVHWJJ;;0;Japan;2;AOBBYUNUOY@dell.com;4252227137;1;3746394092217088;2010/03;user18438;password;42;20000;F
421;CUUNPC;AOEHXGQLSV;4471394547 Dell Way;;AYDCVVL;;0;Japan;2;AOEHXGQLSV@dell.com;4471394547;1;3428777428343892;2012/12;user19076;password;35;80000;F
427;CWUEHJ;AOOGGJQSRT;1840041204 Dell Way;;GYWLAJU;;0;Australia;2;AOOGGJQSRT@dell.com;1840041204;4;1923171302769333;2009/07;user15878;password;77;40000;M
429;VLOXCD;AOPQWLHYBD;8297546714 Dell Way;;RBWKMTO;;0;UK;2;AOPQWLHYBD@dell.com;8297546714;1;5428631417918951;2011/06;user14816;password;50;40000;F
436;IGXBMS;AOZBNHHWWK;5353926247 Dell Way;;TBRUCEN;;0;Australia;2;AOZBNHHWWK@dell.com;5353926247;2;5608535571023822;2010/07;user13503;password;85;20000;M
438;ZGIHPN;AOZXSXXFXD;1121075346 Dell Way;;ZZEBUIN;;0;South Africa;2;AOZXSXXFXD@dell.com;1121075346;2;2373566889204085;2009/12;user19686;password;78;60000;M
439;BBSEJR;APCIFDJWQL;7351098463 Dell Way;;IFMOUTH;;0;UK;2;APCIFDJWQL@dell.com;7351098463;2;9683577007148416;2009/02;user17567;password;25;60000;F
446;DCCGWD;APJJTFBBMG;9878768469 Dell Way;;XKDSYKC;;0;Chile;2;APJJTFBBMG@dell.com;9878768469;5;9498715494759382;2011/09;user14175;password;48;100000;M
450;ZTMRGY;APLGTCNPES;6530747875 Dell Way;;GPOSRPD;;0;Australia;2;APLGTCNPES@dell.com;6530747875;2;8034123701974750;2010/01;user11847;password;34;80000;F
455;HXYODF;APORCSFQVJ;7184552357 Dell Way;;VWAFZMF;;0;Japan;2;APORCSFQVJ@dell.com;7184552357;5;2502160333562642;2009/11;user14095;password;20;20000;F
456;XMSVSP;APRNHUYAXM;2790379907 Dell Way;;ZQXNSUW;;0;Russia;2;APRNHUYAXM@dell.com;2790379907;5;4857063481118530;2008/04;user14204;password;81;20000;F
461;KERIHD;APTFZWSEUI;5858212735 Dell Way;;BIAOPBX;;0;France;2;APTFZWSEUI@dell.com;5858212735;5;7270480330102146;2010/02;user19020;password;33;40000;F
463;TASXSV;APUYIJUJIG;4763443464 Dell Way;;RFCXNWL;;0;China;2;APUYIJUJIG@dell.com;4763443464;5;1065039528533816;2008/08;user13329;password;84;40000;F
465;OLKAFS;APVRFXXCPB;5879826026 Dell Way;;MINTRCF;;0;UK;2;APVRFXXCPB@dell.com;5879826026;2;7101915827486665;2010/10;user12517;password;43;40000;F
469;NOOFCS;APYWMWVWDH;1730700443 Dell Way;;QODAUCV;;0;Russia;2;APYWMWVWDH@dell.com;1730700443;5;7845576658379287;2009/09;user11353;password;46;20000;F
473;CYTTVE;AQDUBSIQTK;2805539521 Dell Way;;DDIBCDU;;0;South Africa;2;AQDUBSIQTK@dell.com;2805539521;5;2198371144477278;2010/07;user12375;password;81;100000;M
474;WRORSM;AQDWXFTVGE;4886054049 Dell Way;;BDZVDCW;;0;Russia;2;AQDWXFTVGE@dell.com;4886054049;1;6665118550416083;2012/09;user12425;password;80;60000;M
479;CHYZPH;AQGIRFRQLI;6228654738 Dell Way;;XAMDIDU;;0;South Africa;2;AQGIRFRQLI@dell.com;6228654738;2;7085932384710760;2010/02;user19661;password;24;100000;F
480;MRXYFR;AQGYZDQOOK;5337054134 Dell Way;;EZDACLC;;0;Australia;2;AQGYZDQOOK@dell.com;5337054134;3;3728437021374703;2012/03;user14482;password;29;20000;M
481;NFUTQN;AQHGHCUKOY;4333976929 Dell Way;;XGTHOQC;;0;South Africa;2;AQHGHCUKOY@dell.com;4333976929;2;1082186798565089;2011/06;user10817;password;82;100000;F
486;OVBAIJ;AQNPFAROGZ;6831461157 Dell Way;;PGOIQPA;;0;China;2;AQNPFAROGZ@dell.com;6831461157;5;8010583512485028;2009/09;user12342;password;79;60000;F
491;RBNEZB;AQSBHCTMFT;1665954813 Dell Way;;TRLFJEM;;0;Germany;2;AQSBHCTMFT@dell.com;1665954813;2;5489319100044668;2008/05;user15735;password;34;40000;F
507;ENYTZP;ARCRGQMRZW;6847416834 Dell Way;;BXSDYRS;;0;France;2;ARCRGQMRZW@dell.com;6847416834;5;8049529468175025;2012/01;user11280;password;36;80000;F
508;TTFCJU;ARCTXPEPGL;1620986372 Dell Way;;SIAGMEB;;0;South Africa;2;ARCTXPEPGL@dell.com;1620986372;1;4820653809700161;2010/08;user15815;password;30;80000;F
511;QZJPJK;ARHQCWXXJU;7063689751 Dell Way;;ZVQETMP;;0;Japan;2;ARHQCWXXJU@dell.com;7063689751;3;6886119086761028;2011/06;user11827;password;62;100000;F
515;WKOMRU;ARJUAOWDGP;8649488549 Dell Way;;GLDKVZI;;0;South Africa;2;ARJUAOWDGP@dell.com;8649488549;2;2082738205324858;2012/08;user12530;password;25;40000;F
520;XVAFZU;ARNTUEECOG;7071619044 Dell Way;;FTJDSKL;;0;China;2;ARNTUEECOG@dell.com;7071619044;4;7868508715648205;2012/10;user19607;password;78;20000;M
