36;ADSWWJ;ABIJMFDUEQ;4629663881 Dell Way;;MRXGNFS;;0;China;2;ABIJMFDUEQ@dell.com;4629663881;4;8966530709527434;2009/11;user12170;password;34;40000;M
37;LWYCAX;ABIJPLOJOP;9216513536 Dell Way;;OFSGGZP;;0;Australia;2;ABIJPLOJOP@dell.com;9216513536;1;8837725177872927;2009/06;user15818;password;58;20000;M
38;BCAYOB;ABJSQWIIVL;3400267315 Dell Way;;BOBBNGW;;0;Chile;2;ABJSQWIIVL@dell.com;3400267315;1;5255055434070528;2012/08;user13947;password;45;80000;M
40;ISQXXA;ABLIRGYLWZ;4662495431 Dell Way;;LZDDENJ;;0;UK;2;ABLIRGYLWZ@dell.com;4662495431;2;2014180527999997;2011/07;user11963;password;39;20000;M
45;LNWRVP;ABOMORTWGJ;8849164799 Dell Way;;SWTENFP;;0;Japan;2;ABOMORTWGJ@dell.com;8849164799;4;3480356064625084;2010/05;user12974;password;78;40000;M
48;ZNGCTI;ABTLTYXFWY;9564042526 Dell Way;;RHEBGEK;;0;Japan;2;ABTLTYXFWY@dell.com;9564042526;4;8521335251629353;2010/07;user17503;password;81;20000;M
49;KQFGLO;ABUHGULKMI;2274081506 Dell Way;;VNCFCVE;;0;South Africa;2;ABUHGULKMI@dell.com;2274081506;3;6580027183517814;2012/01;user12413;password;88;80000;F
57;PJQMWW;ACCQJJVIEL;3914284228 Dell Way;;PDWZESU;;0;France;2;ACCQJJVIEL@dell.com;3914284228;1;8483497018925846;2011/09;user17489;password;85;80000;F
58;PYZKWZ;ACCTMAEDJE;9699415866 Dell Way;;QYRSPHP;;0;Japan;2;ACCTMAEDJE@dell.com;9699415866;3;4816810300573707;2008/07;user10733;password;40;80000;F
59;HZMOSP;ACDAOOOJZJ;2436905520 Dell Way;;TPJJJKA;;0;China;2;ACDAOOOJZJ@dell.com;2436905520;1;8374613733030856;2011/10;user13196;password;54;20000;F
60;ACJDVW;ACDATRGGWY;2953461081 Dell Way;;DBSMXLD;;0;UK;2;ACDATRGGWY@dell.com;2953461081;3;9309887535870076;2008/09;user14181;password;27;80000;M
61;CZVPKE;ACFOPCFVBA;1826544341 Dell Way;;CSUHHRM;;0;France;2;ACFOPCFVBA@dell.com;1826544341;1;7293804547283799;2010/12;user17767;password;48;60000;F
63;EXBRAR;ACIACYQGCZ;3995577830 Dell Way;;UQUUQSH;;0;Canada;2;ACIACYQGCZ@dell.com;3995577830;5;6573083946015686;2009/06;user15098;password;55;20000;M
65;KNXOQI;ACKIIJGVPF;3753099698 Dell Way;;KOTEXBH;;0;China;2;ACKIIJGVPF@dell.com;3753099698;1;4103933509439230;2012/05;user13351;password;81;20000;M
67;XSSZBV;ACKMRVSFVH;7787098010 Dell Way;;JCUBLIK;;0;Chile;2;ACKMRVSFVH@dell.com;7787098010;5;8708287843503059;2009/10;user14452;password;41;100000;M
69;WXIHOH;ACKYQRRLQM;8624667064 Dell Way;;RIQTVAT;;0;France;2;ACKYQRRLQM@dell.com;8624667064;4;1036924781277775;2010/09;user13434;password;60;20000;M
72;WSQYAS;ACMPBLLZIZ;4038047140 Dell Way;;XSEZTXU;;0;Canada;2;ACMPBLLZIZ@dell.com;4038047140;5;7773085588589311;2009/05;user14570;password;30;40000;F
73;VLOSUM;ACNIUIJHVC;5913629923 Dell Way;;SNJFCBB;;0;Australia;2;ACNIUIJHVC@dell.com;5913629923;5;1789067067205906;2011/09;user15168;password;55;100000;M
74;ZTEUCP;ACOCJCNLVW;2504014435 Dell Way;;CWCAKBD;;0;Chile;2;ACOCJCNLVW@dell.com;2504014435;4;6919243911281229;2009/02;user17226;password;80;100000;F
76;YDRQBE;ACQIKODABU;8552545113 Dell Way;;NBANCLX;;0;China;2;ACQIKODABU@dell.com;8552545113;3;5881548217963428;2009/04;user16775;password;63;20000;F
78;ORJQQZ;ACQSJMOBYO;3665389787 Dell Way;;IAMNWOC;;0;France;2;ACQSJMOBYO@dell.com;3665389787;1;5859337172005326;2012/07;user12505;password;20;40000;F
81;STEGVQ;ACUYKZZRUW;4354951547 Dell Way;;DQVESZK;;0;Russia;2;ACUYKZZRUW@dell.com;4354951547;5;8887416670564563;2012/02;user17533;password;30;60000;M
83;PEKMIJ;ACVLLPEOJB;1178703479 Dell Way;;KDPKSVY;;0;Canada;2;ACVLLPEOJB@dell.com;1178703479;3;8842165625188501;2010/10;user18321;password;51;40000;F
86;FMRYMP;ACYOTNLHNQ;5452248993 Dell Way;;NNIYIGZ;;0;Russia;2;ACYOTNLHNQ@dell.com;5452248993;2;1477490943390876;2010/03;user19265;password;61;40000;F
90;YVXOBR;ADAURYUWSE;8034109230 Dell Way;;ORZRURQ;;0;Australia;2;ADAURYUWSE@dell.com;8034109230;5;2544117718469351;2012/10;user14468;password;23;20000;M
91;CAPFAH;ADBOYLHBDB;3208933695 Dell Way;;IGLXCWI;;0;China;2;ADBOYLHBDB@dell.com;3208933695;1;1242399002891033;2008/10;user10034;password;52;20000;M
92;KEJSCB;ADCIXSDFMB;5790732027 Dell Way;;PNQDRHB;;0;Russia;2;ADCIXSDFMB@dell.com;5790732027;2;4673857528716326;2009/10;user15303;password;63;20000;F
96;AAZRQJ;ADFTSTGTNA;2969681330 Dell Way;;GBNOIGP;;0;Japan;2;ADFTSTGTNA@dell.com;2969681330;5;9578653512522580;2008/07;user11978;password;75;100000;M
97;BWEHOE;ADGKBXMFWQ;1193134635 Dell Way;;STNTAQH;;0;Russia;2;ADGKBXMFWQ@dell.com;1193134635;5;9323877225629986;2008/05;user13517;password;33;40000;F
99;OHDZAY;ADHNPNWMRC;1014645598 Dell Way;;AFKEDJG;;0;China;2;ADHNPNWMRC@dell.com;1014645598;2;3418755253776908;2011/06;user14325;password;21;20000;F
108;YMHAML;ADQTFWJCWK;8864863404 Dell Way;;EYACAXJ;;0;France;2;ADQTFWJCWK@dell.com;8864863404;4;5844311034772546;2009/04;user17698;password;35;100000;F
109;GRCZUF;ADRHVIHVRV;9238707659 Dell Way;;VHTYYPW;;0;Japan;2;ADRHVIHVRV@dell.com;9238707659;1;7222471043467522;2012/07;user14536;password;56;40000;M
110;LJBUOE;ADRMIGEHSX;3312639140 Dell Way;;VTRSDRN;;0;UK;2;ADRMIGEHSX@dell.com;3312639140;4;6315186137799174;2008/10;user17978;password;58;40000;F
113;KWTGZY;ADUCHODKSX;2347267624 Dell Way;;HGYVVZO;;0;South Africa;2;ADUCHODKSX@dell.com;2347267624;4;4575830923859030;2011/05;user17095;password;51;40000;M
114;SRFNJY;ADXFWEOYZY;2643083645 Dell Way;;AUKQYVD;;0;Chile;2;ADXFWEOYZY@dell.com;2643083645;3;5296333495061845;2010/06;user14595;password;19;20000;F
115;PIEHLN;ADXWDPUWFR;9664896431 Dell Way;;BYVZECG;;0;Japan;2;ADXWDPUWFR@dell.com;9664896431;4;2277914550621062;2009/06;user11020;password;21;100000;F
116;ERKBBO;ADXZDCOXJK;2970805510 Dell Way;;SHTBEER;;0;Chile;2;ADXZDCOXJK@dell.com;2970805510;2;7833022105507553;2010/09;user12537;password;40;80000;M
117;OLXAVX;ADZCIBZNQA;2484436505 Dell Way;;QLPESQU;;0;Germany;2;ADZCIBZNQA@dell.com;2484436505;3;4546044343151152;2010/04;user16023;password;86;80000;M
118;SWLBWY;AEACWYYHDZ;1933470620 Dell Way;;LGMOIGP;;0;Canada;2;AEACWYYHDZ@dell.com;1933470620;4;3981917629484087;2012/01;user19397;password;88;100000;M
120;FTACPO;AEAXHPVOQU;9407296377 Dell Way;;DETSKXT;;0;Japan;2;AEAXHPVOQU@dell.com;9407296377;3;8544413673691452;2012/06;user11223;password;48;40000;M
121;ZSOREG;AEBMOMDDFD;5815529217 Dell Way;;VYEJLJS;;0;South Africa;2;AEBMOMDDFD@dell.com;5815529217;5;4478676657192409;2011/12;user12682;password;48;80000;M
122;WODADM;AEBUFMJAWZ;6224597470 Dell Way;;DVCINXG;;0;Australia;2;AEBUFMJAWZ@dell.com;6224597470;3;1869697669055313;2010/07;user20000;password;37;40000;F
123;DCOTQL;AECJASBVTS;5365740850 Dell Way;;MHXRYXY;;0;UK;2;AECJASBVTS@dell.com;5365740850;2;6516081497538835;2008/02;user10212;password;46;40000;F
124;EXWCHR;AEFJEUBYNM;6526138218 Dell Way;;SSLXCJP;;0;Germany;2;AEFJEUBYNM@dell.com;6526138218;3;8820389864034952;2012/01;user10632;password;58;60000;F
131;MXEKER;AEKCJGSTPR;5182689036 Dell Way;;ELIPDLI;;0;Japan;2;AEKCJGSTPR@dell.com;5182689036;1;4416326139587909;2010/03;user13010;password;66;100000;M
132;COXDIP;AEKIZSGKNF;3005525830 Dell Way;;SYKZXOJ;;0;Japan;2;AEKIZSGKNF@dell.com;3005525830;3;3313591831363738;2010/04;user12568;password;80;20000;F
133;ILRZMJ;AEMWNNZXTA;4984524974 Dell Way;;EODPVPA;;0;Chile;2;AEMWNNZXTA@dell.com;4984524974;3;7473770412150771;2010/04;user12319;password;39;40000;M
135;JWRUMX;AEOWBFTVBZ;8923867631 Dell Way;;WQAMMGQ;;0;UK;2;AEOWBFTVBZ@dell.com;8923867631;2;4125857512932271;2012/11;user19329;password;80;60000;F
138;MAZSPF;AEQKOQNCTZ;4645368730 Dell Way;;BNBUBDD;;0;Chile;2;AEQKOQNCTZ@dell.com;4645368730;3;8799190890975297;2012/09;user13403;password;41;60000;F
144;PVVNOD;AEXKMLULRU;1749800017 Dell Way;;DXIKHHY;;0;Australia;2;AEXKMLULRU@dell.com;1749800017;2;5503426731564105;2011/04;user19529;password;78;60000;M
147;VXVGBJ;AEYGCGIGIO;7832045337 Dell Way;;LYONMTE;;0;UK;2;AEYGCGIGIO@dell.com;7832045337;1;8311238041613252;2011/03;user13968;password;69;60000;F
148;DMHKEX;AEYRGZPVBZ;6368013522 Dell Way;;QFSYFRR;;0;China;2;AEYRGZPVBZ@dell.com;6368013522;1;9237795293796808;2009/07;user10764;password;81;20000;M
149;HOJIGV;AEZTLGCRFY;2868178075 Dell Way;;NQPTAOW;;0;France;2;AEZTLGCRFY@dell.com;2868178075;4;5370958622545004;2009/07;user14886;password;89;20000;M
151;ITMMOB;AFDFHNKQBR;9198366146 Dell Way;;LULXIKW;;0;South Africa;2;AFDFHNKQBR@dell.com;9198366146;2;5555651189293713;2012/03;user14098;password;26;80000;M
153;XCXXDJ;AFECICHKYA;9872972286 Dell Way;;CMROEOP;;0;UK;2;AFECICHKYA@dell.com;9872972286;4;5876579958014191;2011/01;user16718;password;51;80000;M
154;BFERTO;AFEEWHBKKG;5382635062 Dell Way;;HDXYWGA;;0;Japan;2;AFEEWHBKKG@dell.com;5382635062;5;4280650137923658;2008/08;user18529;password;24;80000;M
159;PQBWTR;AFHAICZIKR;6240191418 Dell Way;;LJLOLTB;;0;South Africa;2;AFHAICZIKR@dell.com;6240191418;4;7810833414085210;2008/09;user18239;password;69;20000;F
160;TPJSHI;AFHWIWCXON;5377227485 Dell Way;;KOPYOTD;;0;China;2;AFHWIWCXON@dell.com;5377227485;5;4829806005582214;2012/08;user16018;password;62;20000;F
161;AYIEYR;AFINFZDSWD;6864463584 Dell Way;;RXDAFSM;;0;Russia;2;AFINFZDSWD@dell.com;6864463584;4;8822016565129162;2011/05;user12704;password;39;20000;F
164;TUYZZD;AFKIYRZWUA;3507351718 Dell Way;;YAUMJYN;;0;Australia;2;AFKIYRZWUA@dell.com;3507351718;5;9905827934853734;2008/08;user18676;password;67;100000;F
166;BEZWCR;AFKTTYUWZS;7543374884 Dell Way;;XGUPNFH;;0;Germany;2;AFKTTYUWZS@dell.com;7543374884;2;1972233679145574;2012/09;user19738;password;82;80000;M
167;LSCIBO;AFLIJTCABB;2365792368 Dell Way;;GVHGBFO;;0;South Africa;2;AFLIJTCABB@dell.com;2365792368;2;7694177509751172;2011/09;user13563;password;48;40000;F
169;TSJSUZ;AFNLEUNUVF;3829854940 Dell Way;;OOGJHNM;;0;Russia;2;AFNLEUNUVF@dell.com;3829854940;2;2747409154195338;2012/12;user19644;password;42;80000;M
170;YUOSBW;AFNQHELHHL;4847492718 Dell Way;;FVLUQYN;;0;UK;2;AFNQHELHHL@dell.com;4847492718;3;3643773898482323;2008/11;user14370;password;26;60000;M
171;KKKIWA;AFPXRBJIEZ;3192825818 Dell Way;;MRNERFP;;0;UK;2;AFPXRBJIEZ@dell.com;3192825818;4;6186509280931205;2010/09;user19597;password;33;60000;F
172;PRBAJB;AFPYNTGVXU;1774530395 Dell Way;;KZXVYIX;;0;South Africa;2;AFPYNTGVXU@dell.com;1774530395;5;7555182831827552;2008/04;user17524;password;88;100000;M
176;JZIMZE;AFQZHDLDPO;9236785282 Dell Way;;OCRNLCH;;0;Russia;2;AFQZHDLDPO@dell.com;9236785282;5;7999061111360789;2011/10;user14652;password;61;40000;F
177;CTUFHQ;AFRSTETBMU;4464140702 Dell Way;;EIPCVSF;;0;UK;2;AFRSTETBMU@dell.com;4464140702;5;7243950860574842;2011/08;user14908;password;48;80000;M
179;BRMECL;AFTKGYXMNY;1461871057 Dell Way;;SNAULXD;;0;Japan;2;AFTKGYXMNY@dell.com;1461871057;5;3678684541955590;2012/05;user12728;password;61;40000;F
180;CWSXMU;AFTYWXCOIK;1019960844 Dell Way;;EMYMNIX;;0;Russia;2;AFTYWXCOIK@dell.com;1019960844;2;6462732590734959;2009/10;user13529;password;53;40000;M
183;ZTUUKY;AFXCOGIFJY;9456754208 Dell Way;;QCDHYOW;;0;China;2;AFXCOGIFJY@dell.com;9456754208;5;2798593623097986;2011/04;user17104;password;66;20000;F
184;IVGWTC;AFXMFSYDUQ;7305709745 Dell Way;;GLZUGMC;;0;Chile;2;AFXMFSYDUQ@dell.com;7305709745;5;1907002934254706;2011/09;user15572;password;46;20000;M
189;YBHQIR;AGARDGELXJ;3533216411 Dell Way;;JUOTXEB;;0;China;2;AGARDGELXJ@dell.com;3533216411;1;1729194307234138;2009/10;user14069;password;36;60000;M
191;QGABSO;AGCXECEBKW;2579453114 Dell Way;;NSMPELY;;0;South Africa;2;AGCXECEBKW@dell.com;2579453114;2;7825531144160778;2008/11;user17965;password;59;20000;M
195;RIOEGB;AGEYKOLRAH;3200740577 Dell Way;;EAOJIZC;;0;Japan;2;AGEYKOLRAH@dell.com;3200740577;5;6914189665578306;2009/03;user16101;password;55;80000;M
196;JMRELV;AGGIZIWZNK;7731976184 Dell Way;;GHGHAMD;;0;Australia;2;AGGIZIWZNK@dell.com;7731976184;4;4491099727340043;2012/04;user11560;password;61;40000;M
197;DHXOQU;AGGVPFSFTQ;8783646668 Dell Way;;KOXVNKM;;0;Canada;2;AGGVPFSFTQ@dell.com;8783646668;2;4529401739127934;2010/03;user15111;password;50;100000;F
199;JJASZC;AGLRNLPDPW;9087750480 Dell Way;;UCHVHOZ;;0;Chile;2;AGLRNLPDPW@dell.com;9087750480;2;8157375384587795;2009/02;user13239;password;52;40000;F
200;GCCUHB;AGLSWSHHLK;6570037614 Dell Way;;FCWTAPT;;0;Russia;2;AGLSWSHHLK@dell.com;6570037614;1;2679541332647204;2009/01;user11859;password;77;100000;F
201;YFWMKH;AGLVMXBWFI;1634457989 Dell Way;;OIHNITA;;0;South Africa;2;AGLVMXBWFI@dell.com;1634457989;5;3036053493153304;2009/09;user15639;password;78;100000;M
204;LOVCAY;AGNWMHBTAM;1136149344 Dell Way;;LPADFCH;;0;South Africa;2;AGNWMHBTAM@dell.com;1136149344;2;2725921831093728;2008/06;user14620;password;69;100000;M
205;PTPPGS;AGPFVBAOUZ;2420327921 Dell Way;;ELOHHGH;;0;France;2;AGPFVBAOUZ@dell.com;2420327921;4;5287356183398515;2009/11;user14299;password;79;100000;F
210;MVODKW;AGTPVUCGFN;8824070521 Dell Way;;TTXHRKU;;0;China;2;AGTPVUCGFN@dell.com;8824070521;4;3931596647482365;2011/05;user18503;password;23;80000;M
211;EFHLNX;AGTVIWYGMQ;6165187504 Dell Way;;AXKQLUT;;0;Germany;2;AGTVIWYGMQ@dell.com;6165187504;4;8261182506103069;2009/12;user14632;password;31;60000;F
217;CDZYZM;AGWOTWKDKH;8366547764 Dell Way;;TUERJQN;;0;Australia;2;AGWOTWKDKH@dell.com;8366547764;1;4281232583802194;2009/05;user17817;password;23;80000;F
219;MGKCRZ;AGYFOGGPAD;4252231584 Dell Way;;UCVAVFJ;;0;Japan;2;AGYFOGGPAD@dell.com;4252231584;3;6923145255539567;2008/06;user14278;password;23;100000;M
220;BBURKE;AGYKINVRFY;7072014791 Dell Way;;RBIBTCI;;0;China;2;AGYKINVRFY@dell.com;7072014791;4;3081131070852280;2011/12;user15500;password;80;80000;F
221;WAXDSY;AGYPSNZTZV;3297545612 Dell Way;;SKOILLX;;0;China;2;AGYPSNZTZV@dell.com;3297545612;5;9616589075885714;2012/04;user13170;password;56;40000;F
222;NKJYKL;AGZJBEAJNX;2755163604 Dell Way;;SRELNNH;;0;Chile;2;AGZJBEAJNX@dell.com;2755163604;5;9580066487658770;2010/11;user15224;password;70;60000;F
226;ESGWPK;AHFSCFHRXS;1475632926 Dell Way;;VGOXUWO;;0;Germany;2;AHFSCFHRXS@dell.com;1475632926;2;6669322665780783;2012/11;user15515;password;54;20000;F
227;PRAYZN;AHGYONEOCR;5376740903 Dell Way;;PGNSIKG;;0;Chile;2;AHGYONEOCR@dell.com;5376740903;4;8028531124349684;2008/04;user18664;password;83;80000;M
230;QDCNCX;AHJULWFJLT;3728483247 Dell Way;;FMOVUFK;;0;Australia;2;AHJULWFJLT@dell.com;3728483247;1;5008247068151832;2011/02;user19664;password;33;60000;M
234;LPLRNB;AHONUJKBHE;2210785543 Dell Way;;BFHKZZL;;0;UK;2;AHONUJKBHE@dell.com;2210785543;1;1946008443366736;2008/04;user10020;password;51;80000;M
238;CTKERE;AHRDTQJRFV;3120497429 Dell Way;;DUUWFQG;;0;UK;2;AHRDTQJRFV@dell.com;3120497429;2;4140419845934957;2012/11;user19016;password;63;100000;M
242;UUBWHN;AHVUGJDOXN;8246910660 Dell Way;;NUUOTHI;;0;Chile;2;AHVUGJDOXN@dell.com;8246910660;2;5683670150581748;2009/02;user14130;password;24;80000;M
243;VIVWZU;AHWCNGBBHF;2397511467 Dell Way;;PIUEAXA;;0;UK;2;AHWCNGBBHF@dell.com;2397511467;1;3244058408308774;2012/07;user11419;password;70;80000;F
246;FWRDRC;ACHUXCKQAG;1300252113 Dell Way;;GKBBYVR;;0;Russia;2;ACHUXCKQAG@dell.com;1300252113;1;6475918313488365;2011/09;user18154;password;82;100000;M
247;DXKDXZ;AIBLFYCLHM;4260542283 Dell Way;;ENNEDJZ;;0;Chile;2;AIBLFYCLHM@dell.com;4260542283;1;2116614354308694;2012/07;user15982;password;55;60000;M
249;IRRQKR;AICDLFANPN;1677880484 Dell Way;;QHCYOMA;;0;Australia;2;AICDLFANPN@dell.com;1677880484;4;2278216705657542;2009/02;user13368;password;88;20000;F
250;XKZJFW;AIDHSDSVVI;8258574024 Dell Way;;UIEEOZL;;0;France;2;AIDHSDSVVI@dell.com;8258574024;4;9613212878815832;2011/12;user11594;password;70;60000;M
251;ROGOEL;AIDKOVPTBZ;5542650840 Dell Way;;XGAWKFK;;0;Germany;2;AIDKOVPTBZ@dell.com;5542650840;2;8399054084438831;2010/05;user12913;password;26;40000;F
252;OHUFYJ;AIDPICTLAW;8249590841 Dell Way;;MYTAZBW;;0;Chile;2;AIDPICTLAW@dell.com;8249590841;3;7205829055514187;2009/12;user19918;password;90;100000;M
254;QZFNCB;AIHANYVFTK;9379370558 Dell Way;;GIYXZLW;;0;Germany;2;AIHANYVFTK@dell.com;9379370558;1;6179393556434662;2010/03;user11824;password;90;40000;M
255;BIRYWU;AIILWSGCOC;4351020473 Dell Way;;FLGEGGG;;0;China;2;AIILWSGCOC@dell.com;4351020473;2;4715667983051390;2011/04;user15306;password;29;20000;F
256;ACCRPS;AIJNSUIEEA;3719507063 Dell Way;;ORSPXFJ;;0;China;2;AIJNSUIEEA@dell.com;3719507063;3;3167625685688108;2008/11;user19086;password;52;40000;M
259;IQUSED;AIMDASYSSV;2811578980 Dell Way;;QBFJRWM;;0;France;2;AIMDASYSSV@dell.com;2811578980;3;9743094512727112;2011/06;user14832;password;19;40000;M
267;HUXAPE;AIXNIAZPBS;2518077852 Dell Way;;XUSQUGI;;0;UK;2;AIXNIAZPBS@dell.com;2518077852;1;6292001542169601;2008/03;user12497;password;49;20000;F
268;MHEVRG;AIYPYZBMDY;5425083203 Dell Way;;YFVGDTO;;0;UK;2;AIYPYZBMDY@dell.com;5425083203;3;4615905938670039;2009/09;user17393;password;47;100000;F
269;CYTZWH;AIYXEOUHTD;1381919435 Dell Way;;HQCZZOM;;0;Japan;2;AIYXEOUHTD@dell.com;1381919435;2;3990792225115001;2010/11;user13705;password;35;20000;M
272;INNZLK;AJBMGKCZPL;1995362522 Dell Way;;JIAFEZP;;0;Japan;2;AJBMGKCZPL@dell.com;1995362522;1;8119872943498195;2009/12;user11892;password;67;60000;F
273;HIBJNR;AJBQMOPACR;3456303372 Dell Way;;ZVSXKMR;;0;Australia;2;AJBQMOPACR@dell.com;3456303372;3;5775245812255890;2008/05;user19213;password;81;40000;M
275;GONFAV;AJFEVHBTJW;3084871914 Dell Way;;QRUKNSK;;0;South Africa;2;AJFEVHBTJW@dell.com;3084871914;5;5756272276397795;2010/03;user10812;password;20;60000;F
276;DPXBWN;AJGHXPVSPG;8564510053 Dell Way;;IPTJHOQ;;0;Germany;2;AJGHXPVSPG@dell.com;8564510053;4;3720266249962151;2010/03;user11981;password;35;20000;F
278;YSKXOE;AJKWRDHADV;7233759099 Dell Way;;NAEAQBG;;0;Japan;2;AJKWRDHADV@dell.com;7233759099;1;9256584725342692;2009/08;user13118;password;82;100000;M
280;CSJSHR;AJLWRCZRIX;1684646666 Dell Way;;JKURFUF;;0;South Africa;2;AJLWRCZRIX@dell.com;1684646666;2;7542115675285459;2009/05;user13549;password;28;100000;F
283;EMRUBU;AJPIJWIXHB;8487999898 Dell Way;;MMLMCDQ;;0;China;2;AJPIJWIXHB@dell.com;8487999898;1;6774375866167248;2009/05;user16253;password;85;60000;M
285;OZYXHI;AJPOFJYFNY;4956936711 Dell Way;;KESULQX;;0;Russia;2;AJPOFJYFNY@dell.com;4956936711;1;4720523342955858;2010/08;user10980;password;41;40000;F
287;KTIXDK;AJQDFHCIIV;6178851067 Dell Way;;KTMZQVO;;0;China;2;AJQDFHCIIV@dell.com;6178851067;4;2943268201313913;2011/03;user10605;password;37;40000;M
289;NGVMYZ;AJRKJXJWPG;5639298375 Dell Way;;OHOXGES;;0;Australia;2;AJRKJXJWPG@dell.com;5639298375;4;8022389729041607;2008/05;user17073;password;76;80000;M
291;HKUGKF;AJTTFEAMIU;3777865351 Dell Way;;YHIQWKB;;0;Australia;2;AJTTFEAMIU@dell.com;3777865351;3;3866220593918115;2012/05;user13888;password;25;40000;M
292;PBKGWP;AJUADKRADJ;9682391701 Dell Way;;KZXVDBV;;0;Canada;2;AJUADKRADJ@dell.com;9682391701;1;4338292335160077;2012/04;user16047;password;89;80000;M
294;YKAVBU;AJWDHOMWAP;8154685774 Dell Way;;FKIFMJZ;;0;Australia;2;AJWDHOMWAP@dell.com;8154685774;4;4319381621666253;2009/07;user14526;password;84;20000;M
